x,y,s
-5.97,-2.63,6
6.55,4.78,3
-6.0,-2.83,5
-1.21,-1.19,1
-1.45,-1.52,1
-6.59,-4.3,5
-2.88,-2.24,5
-5.69,-3.68,5
-5.03,-1.75,6
-5.81,-2.21,6
-7.09,-3.85,5
-0.55,0.29,0
-4.28,-1.66,6
-6.41,-4.37,5
-5.06,-5.04,5
6.07,3.54,0
-6.98,-2.88,5
-6.95,-4.0,5
-4.28,-4.4,5
-4.79,-1.5,6
-6.77,-4.15,5
-4.56,-4.39,5
-6.77,-4.34,5
-6.27,-2.58,5
-5.78,-2.08,6
-4.91,-1.83,6
-6.53,-4.0,5
-5.13,-1.92,6
-4.84,-1.34,6
-5.04,-4.2,5
-1.45,-2.85,1
6.03,3.6,3
-5.51,-1.66,6
-5.16,-3.72,5
-4.38,-1.34,6
-5.81,-4.63,5
-4.22,-1.68,6
-5.95,-1.54,6
-7.13,-3.97,5
-4.91,-4.75,5
-4.9,-1.53,6
-6.94,-4.22,5
-4.71,-1.56,6
-5.09,-4.03,5
-4.65,-1.88,6
3.13,3.04,0
-6.62,-3.66,5
-6.93,-2.44,5
-5.79,-0.1,6
-4.04,-1.36,6
1.43,4.64,0
2.0,3.28,0
-0.77,-0.39,1
-5.38,-4.5,5
-5.83,-3.06,5
-0.68,-1.79,1
-3.74,-1.7,6
-5.76,-1.68,6
-4.37,-4.64,5
-4.62,-4.12,5
-4.63,-4.46,5
-0.9,-1.47,1
-1.24,-2.12,1
-4.74,-2.1,6
0.96,1.94,0
-5.07,-1.66,6
-1.66,-0.98,1
-5.91,-1.54,6
1.2,2.34,0
-4.12,-1.47,6
-4.88,-1.6,6
-6.11,-2.22,5
-6.14,-4.34,5
-1.17,-3.2,1
-5.21,-3.23,5
-4.23,-1.68,6
-5.46,-4.58,5
-4.73,-1.55,6
7.3,4.12,3
-5.35,-3.81,5
-4.95,-1.52,6
-4.19,-4.6,5
-4.57,-4.54,5
-5.99,-3.18,5
-3.96,-4.54,5
-4.25,-1.86,6
-5.73,-4.44,5
-6.99,-4.08,5
-5.54,-1.48,6
-4.95,-1.4,6
-4.39,-4.61,5
-7.04,-3.74,5
6.4,4.29,0
-4.57,-1.4,6
-5.55,-2.93,5
-5.61,-4.98,5
-6.84,-4.57,5
-4.7,-4.2,5
6.24,5.17,3
-5.35,-1.58,6
-4.73,-1.65,6
6.41,4.82,3
1.88,3.55,0
-5.03,-1.6,6
-6.87,-3.63,5
7.18,4.36,3
-4.87,-1.98,6
-5.56,-3.62,5
-4.93,-1.44,6
-1.65,-2.55,1
-5.8,-2.16,5
-0.68,-1.27,1
-6.74,-0.18,6
-4.79,-4.39,5
-5.86,-0.85,6
-6.38,-2.7,6
-0.77,-1.74,1
-5.66,-3.66,5
-5.21,-3.66,5
-5.58,-4.58,5
-6.98,-3.88,5
5.45,5.09,3
-3.98,-1.32,6
-5.46,-1.57,6
-1.19,-1.29,1
-4.86,-3.34,5
-0.99,-2.9,1
-6.61,-3.19,5
-6.33,-1.53,6
-4.46,-1.87,6
-6.86,-2.47,5
-0.81,-1.17,1
-6.75,-3.17,5
-6.03,-4.84,5
-1.17,-2.95,1
-6.16,-1.82,6
-2.53,-2.21,6
-6.8,-3.55,5
-4.39,-4.26,5
-4.86,-1.13,6
1.84,0.89,0
-5.51,-4.92,5
-5.11,-3.35,5
-5.52,-1.19,6
-7.14,-4.2,5
-1.59,-1.34,1
5.38,4.95,3
-5.49,-3.71,5
-5.63,-1.55,6
-5.56,-1.23,6
-6.6,-4.08,5
-1.11,-3.13,1
-4.66,-2.62,6
1.24,3.32,0
-7.05,-3.98,5
-5.52,-1.56,6
6.08,4.16,3
-6.09,-1.24,6
-4.88,-2.14,6
-4.47,-3.77,5
-4.29,-1.62,6
-5.99,-4.01,5
-1.14,-3.27,1
-4.93,0.26,6
-6.97,-3.2,5
-4.17,-3.65,5
-6.17,-5.04,5
-5.81,-1.15,6
-7.09,-3.57,5
5.12,3.58,3
-5.09,-2.0,6
-6.45,-5.09,5
-6.02,-3.87,5
-4.34,-1.91,6
-6.14,-2.93,6
-5.67,-4.44,5
2.17,4.28,0
-4.58,-2.32,6
-6.78,-2.84,6
6.12,4.16,3
-4.6,-2.17,6
-5.43,-4.59,5
-3.77,-4.12,5
-5.72,-3.39,5
-5.9,-4.7,5
-6.82,-3.91,5
-6.15,-2.13,6
-6.11,-4.62,5
-1.56,-3.21,1
-6.8,-2.49,5
-1.07,0.07,1
-5.99,-4.57,5
-6.16,-2.27,5
-6.68,-4.3,5
-3.13,-3.38,1
-4.6,-1.25,6
-2.6,-2.66,6
-1.32,-2.14,1
-5.14,-4.18,5
-4.79,-1.51,6
-2.55,-3.25,0
-4.33,-1.47,6
-1.01,-2.12,1
-7.06,-3.45,5
5.73,4.76,3
7.15,3.86,3
6.23,4.17,0
-6.66,-0.07,6
-5.2,-1.89,6
-6.61,-4.18,5
-5.8,-4.78,5
-6.48,-4.41,5
-1.8,-1.53,1
-6.7,-4.22,5
-5.82,-1.5,6
-1.83,7.6,2
-4.63,-4.36,5
-4.92,-3.46,5
-4.96,-4.72,5
-5.84,-2.05,6
-6.84,-2.67,5
0.06,-0.44,1
-5.86,-4.37,5
2.41,3.67,0
-4.82,-1.41,6
-6.06,-5.08,5
-4.19,-4.6,5
-4.38,-1.58,6
-6.35,-3.82,5
6.3,3.71,3
-3.63,-1.18,6
5.39,-4.86,4
-6.12,-3.33,5
-4.42,-4.46,5
5.06,4.99,0
-6.1,-5.23,5
5.79,3.78,0
5.62,5.22,3
-1.39,-2.5,1
-4.57,-4.32,5
-1.03,-2.52,1
-5.21,-3.51,5
4.86,4.14,3
-1.45,-2.91,1
-5.06,-4.05,5
-6.43,-2.49,5
5.05,4.92,3
-6.98,-2.06,6
-3.8,-4.24,5
6.16,3.92,3
-4.6,-2.49,6
-1.63,-3.4,1
-4.51,-3.29,5
-5.09,-1.46,6
-4.75,-1.6,6
0.3,-1.52,1
6.63,4.93,3
6.45,3.58,3
-6.7,-3.84,5
-6.01,-4.41,5
-4.91,-1.59,6
-5.05,-4.34,5
-6.73,-4.03,5
-5.49,-1.5,6
-4.88,-3.89,5
-5.16,-4.8,5
-4.67,-4.21,5
-5.87,-3.76,5
-6.63,-3.0,5
-4.6,-1.79,6
-4.99,-2.37,6
-0.71,-3.09,1
-5.83,-1.41,6
-4.37,-1.25,6
-1.78,-3.45,1
-4.75,-1.34,6
-4.97,-2.76,5
-6.44,-4.71,5
-4.6,-1.37,6
-4.52,-4.52,5
-5.24,-1.38,6
-4.61,-1.62,6
-4.5,-1.56,6
-1.44,-2.19,1
7.32,4.27,3
-1.87,-1.56,1
1.24,3.49,0
5.65,4.34,0
-5.84,-4.68,5
-1.71,-2.3,1
1.5,3.17,0
-5.49,-3.78,5
-5.5,-1.38,6
-1.86,-1.44,1
-6.01,-3.82,5
-6.22,-4.17,5
-4.45,-2.18,6
-3.54,-3.99,5
5.14,4.58,0
-4.49,-2.24,6
-6.02,-4.62,5
-0.47,-0.65,1
1.11,4.39,0
-4.36,-2.95,6
-2.09,7.95,2
-6.67,-4.49,5
-3.9,-1.43,6
-7.12,-3.92,5
-4.76,-2.06,6
-1.66,-1.94,1
-4.49,-2.76,6
5.78,4.95,3
5.72,5.09,3
-5.51,-3.71,5
-6.8,-3.2,5
-6.86,-3.42,5
-4.99,-1.74,6
-6.49,-4.42,5
-1.06,-1.32,1
-4.5,-3.48,5
-6.06,-1.32,6
-4.94,-2.25,5
7.14,4.57,3
-6.86,-4.32,5
-6.66,-2.46,5
-4.41,-1.46,6
-4.73,-1.41,6
-1.34,-0.91,1
-0.83,-2.66,1
-4.76,-4.6,5
0.99,2.88,0
-6.77,-2.66,5
-1.91,-2.3,1
-4.44,-1.63,6
5.27,4.56,3
5.23,3.59,3
-6.1,-4.4,5
-3.91,-1.29,6
6.14,3.76,3
4.48,3.77,3
-5.03,-2.06,6
5.95,4.53,3
-5.09,-1.56,6
-5.08,-1.55,6
-6.46,-2.96,5
1.58,3.72,0
-7.04,-2.36,6
-7.1,-3.92,0
-5.02,-1.43,6
-6.17,-5.2,5
5.19,4.74,3
-6.0,-1.61,6
-5.2,-2.06,6
-6.1,-1.36,6
-5.29,-1.66,6
-5.71,-4.04,5
-3.27,-3.94,5
-6.49,-4.95,5
1.89,4.78,0
6.74,-4.17,4
-5.09,-4.58,5
-5.43,-1.25,6
-4.41,-1.5,6
-5.24,-1.14,6
-5.07,-3.2,5
-4.54,-1.71,6
-0.71,-2.81,1
-4.88,-1.61,6
-4.93,-2.66,6
-4.2,-1.42,6
-3.86,-1.23,6
-6.11,-4.33,5
-1.18,-2.85,1
-6.31,-2.51,5
-5.13,-1.36,6
-4.34,-1.31,6
-4.46,-4.61,5
-7.15,-3.08,5
-5.47,-1.66,6
-6.0,-4.85,5
-4.19,-1.7,6
-5.69,-2.01,6
6.34,3.47,3
-0.83,-2.63,1
-4.7,-1.23,6
-3.93,-4.29,5
-6.96,-4.14,5
-4.83,-1.3,6
-5.39,-3.62,5
-5.32,-4.26,5
-6.63,-3.1,5
-4.56,-1.49,6
-5.24,-1.52,6
-4.26,-4.06,5
-5.66,-3.85,5
-1.66,-2.62,1
-5.45,-1.58,6
5.71,3.01,3
-6.78,-3.85,5
-4.47,-1.89,6
-1.71,-1.1,1
-5.68,-1.84,6
-5.08,-1.32,6
4.61,4.07,3
5.74,4.82,3
-4.95,-1.66,6
-7.02,-2.42,5
-1.8,-2.1,1
-5.5,-1.43,6
-5.34,-1.45,6
-6.38,-4.21,5
-5.16,-1.78,6
-4.85,-1.83,6
-5.72,-1.74,6
4.84,4.5,3
6.2,3.88,3
-4.29,-3.89,5
-4.87,-4.61,5
-5.93,-4.76,5
-3.48,-1.51,1
-1.42,-1.31,1
-5.42,-1.1,6
-1.78,-1.89,1
-4.82,-1.64,6
-4.75,-4.22,5
-7.1,-3.91,5
-5.92,-2.02,6
-3.0,-2.61,5
-2.07,-0.83,1
-6.12,-2.22,5
-6.74,-4.32,5
-6.91,-3.25,5
-4.11,-4.11,5
-5.44,-2.02,6
-6.78,-3.98,5
-0.32,-1.66,1
-6.27,-3.41,5
-6.07,-2.98,5
0.55,0.09,0
-5.3,-1.56,6
-4.83,-1.77,6
-6.26,-5.01,5
-4.65,-4.36,5
-0.96,-2.44,1
7.28,4.39,3
-5.57,-1.36,0
-5.07,-4.91,5
-5.58,-5.05,5
5.77,5.17,3
-5.44,-4.38,5
-6.64,-4.77,5
5.77,3.92,3
-4.7,-1.42,6
-4.31,-1.36,6
-4.3,-2.61,6
-5.86,-1.83,6
-6.37,-3.58,5
-0.34,-0.98,1
5.57,4.35,3
-5.09,-1.52,6
-4.66,-2.03,6
-4.49,-4.48,5
2.53,3.83,0
-6.02,-2.34,6
-5.58,-1.41,6
-5.95,-4.84,5
-4.22,-1.96,6
4.73,4.76,3
-4.55,-1.83,6
-4.5,-1.87,6
5.88,5.3,3
-5.33,-3.79,5
-6.2,-3.42,5
-4.72,-2.99,5
-5.24,-1.53,6
-5.46,-1.51,6
-5.1,-1.48,6
-6.33,-4.46,5
-4.72,-1.34,6
-5.76,-1.52,6
-5.0,-1.52,6
-4.12,-4.24,5
-3.21,-3.54,1
-4.12,-3.74,5
-6.24,-4.51,5
-6.63,-1.74,6
-4.87,-1.45,6
-4.61,-1.95,6
-2.14,-0.81,1
-4.67,-0.9,0
-6.01,-1.33,6
-5.79,-1.72,6
1.09,4.34,0
-5.75,-1.24,6
-4.89,-1.59,6
-6.02,-3.99,5
-6.53,-3.08,5
-7.0,-2.44,5
-5.09,-3.52,5
0.97,3.51,0
-3.73,-3.6,0
-4.07,-3.36,5
-4.06,-4.53,5
-6.89,-1.33,6
-6.1,-4.03,5
1.53,1.36,0
-5.34,-1.35,6
-4.19,-4.38,5
1.54,4.1,0
-0.15,-0.73,1
-5.18,-4.44,5
-4.89,-2.27,6
-4.96,-1.18,6
-1.54,-0.61,1
-6.68,-1.49,6
-4.86,-1.84,6
-4.25,-4.36,5
5.68,5.12,3
-4.95,-2.06,6
5.48,4.83,3
-0.52,-0.62,1
-5.36,-1.83,6
-3.42,8.16,2
-6.62,-4.21,5
6.46,4.27,3
-4.89,-2.04,5
-4.05,-1.4,6
-6.44,-1.15,6
-5.3,-1.6,6
-4.89,-3.89,5
-5.58,-4.44,5
-1.42,-1.22,1
-6.53,-4.27,5
1.35,3.99,0
-6.47,-3.67,5
-5.46,-1.78,6
-6.11,0.01,6
-3.98,-4.35,5
-7.15,-3.36,5
-4.33,-1.19,6
-4.66,-1.15,6
-1.81,-1.21,1
-1.49,-1.35,1
-1.9,-1.36,1
-0.38,-2.58,0
5.8,-4.59,4
-5.33,-4.97,5
-6.0,-4.58,5
-1.87,7.75,2
-5.2,-1.9,6
-6.83,-3.16,5
-5.99,-4.87,5
0.68,2.74,0
5.89,-4.42,4
5.9,-4.94,4
6.48,3.73,3
3.47,3.07,0
-2.07,-1.06,5
-1.92,7.54,2
1.9,-0.57,1
-2.01,7.4,2
-1.77,7.47,2
-3.3,7.98,2
-7.1,-3.52,5
2.1,2.75,0
6.79,3.9,3
1.0,3.61,0
-2.27,7.73,2
6.26,-4.0,4
5.12,3.24,3
-1.58,8.3,2
3.8,3.07,0
-6.08,-4.48,5
6.2,-4.88,4
0.28,-0.21,1
1.98,0.76,1
6.63,-4.51,4
0.17,-2.04,1
-6.8,-4.47,5
6.23,-4.4,4
-1.81,7.4,2
0.64,3.72,0
-3.2,-3.9,1
-1.77,8.13,2
-5.71,-3.02,0
-2.17,8.15,2
0.8,4.01,0
-1.85,8.27,2
-1.07,-2.39,1
6.25,-4.68,4
1.16,2.6,0
-2.02,7.96,2
-6.89,-3.88,5
-1.8,8.18,2
-6.78,-3.19,5
-6.26,-4.82,5
5.55,-4.12,4
-6.65,-4.57,5
5.79,4.25,3
-4.07,-4.45,5
-2.0,7.81,2
-6.17,-5.15,5
6.52,-3.74,4
-2.12,7.76,2
5.86,-4.75,4
4.45,3.75,3
5.92,-3.95,0
-2.19,7.34,2
5.27,3.77,3
-1.16,-0.87,1
6.29,-4.27,4
3.22,3.27,0
-6.23,-4.92,5
-5.92,-5.29,5
-6.33,-4.58,5
-6.41,-4.8,5
-6.74,-4.34,5
-6.26,-3.52,5
-2.04,7.64,2
-3.73,-4.27,5
0.63,-0.45,1
-2.28,-3.1,1
6.22,-4.82,4
-0.01,0.2,0
-2.72,-1.89,1
-6.33,-5.31,5
6.66,-4.09,4
-6.6,-4.44,5
-6.83,-2.96,5
-6.64,-4.82,5
2.6,2.18,0
-1.49,7.85,2
-0.88,-2.07,1
-0.56,-0.66,1
-3.91,-4.18,5
-1.64,7.65,2
-5.63,-4.07,5
0.66,2.79,0
-1.71,-3.38,0
6.17,-5.15,4
-1.45,-2.55,1
-5.45,-3.6,5
-6.81,-4.14,5
-1.81,-2.01,1
1.47,0.25,0
7.37,4.02,3
-0.07,-0.66,1
6.75,-5.05,4
-1.47,8.36,2
-1.16,-1.99,1
6.09,-3.96,4
-4.85,-2.55,6
-4.61,0.06,6
1.11,3.66,0
5.12,3.98,3
-0.22,-3.03,1
5.73,-4.99,4
-4.68,-0.02,6
-6.21,-4.24,5
-1.73,7.46,2
-0.37,-2.0,1
2.95,0.08,5
6.32,5.17,3
-2.06,8.33,2
-0.35,-0.86,1
-6.45,-5.04,5
-6.82,-4.04,5
-1.86,8.03,2
-2.05,-1.58,1
-4.81,0.46,6
-6.22,-3.64,5
-5.69,-4.57,5
0.21,-1.16,1
1.49,2.63,0
6.45,3.05,0
-2.42,7.67,2
2.93,0.1,1
-0.22,-0.74,1
-2.48,-1.97,1
-6.43,-4.95,5
-6.73,-2.66,5
-5.13,-4.73,5
-1.9,-1.39,1
-7.3,-3.12,5
5.92,-4.48,4
-1.81,8.22,2
-6.8,-2.58,6
-1.82,8.35,2
-1.4,8.23,2
-1.91,8.14,2
-1.54,7.83,2
-6.01,-4.85,5
5.93,-4.66,4
2.19,3.04,0
7.4,4.37,3
0.8,3.76,0
-1.97,-1.58,1
0.63,-0.36,1
-0.62,-0.43,1
-0.39,-1.7,1
0.29,-1.88,1
-2.99,8.3,2
-6.52,-4.2,5
-1.07,-0.55,1
-1.66,7.61,2
-6.26,-4.55,5
4.25,3.32,3
-6.85,-2.91,5
5.9,-4.2,4
-0.66,-3.01,1
-1.1,-1.45,1
5.36,-4.33,4
6.71,-3.88,4
-1.26,-0.81,1
4.01,3.49,3
-4.67,-0.59,6
-2.21,7.86,2
-0.72,-2.0,1
-0.39,-0.02,1
5.58,-4.67,4
-5.27,-4.81,5
-5.77,-4.94,5
5.23,-4.12,4
-6.79,-4.16,5
-0.12,-0.26,1
0.46,-0.43,0
0.38,2.32,0
5.57,-4.31,4
-0.9,-0.42,1
6.03,-4.76,4
-6.41,-4.9,5
2.61,3.17,0
1.88,3.82,0
-7.11,-3.94,5
-6.17,-2.9,5
6.22,-4.26,4
-4.88,-3.39,5
-3.64,-2.57,1
-5.85,-4.38,5
-1.23,-0.59,1
0.31,-0.04,1
-1.88,8.38,2
5.74,-4.07,4
-6.28,-4.49,5
0.12,-1.62,1
-2.03,8.02,2
-2.9,7.85,2
-6.97,-4.78,5
-5.86,-4.76,5
-5.78,-4.84,5
3.02,0.05,5
6.0,3.03,3
-5.79,-4.24,5
0.36,0.27,0
5.63,-4.4,4
-4.95,-3.36,5
-1.72,7.74,2
5.08,-4.77,4
-6.7,-4.28,5
-5.68,-4.46,5
6.35,-4.25,4
-1.61,8.14,2
-6.58,-3.54,5
-1.96,7.88,2
-1.52,8.2,2
-0.59,-0.19,1
-6.73,-5.13,5
1.09,3.59,0
-1.43,-1.26,1
-3.31,-2.22,5
-6.71,-2.12,5
2.92,0.08,4
6.41,-4.73,4
1.69,2.38,0
0.31,-0.52,1
-1.89,8.12,2
-1.97,8.1,2
-6.99,-2.28,5
-2.21,7.8,2
-5.82,-4.39,5
2.83,2.67,0
5.25,-4.64,4
7.26,3.62,3
2.17,2.86,0
5.54,-3.9,4
-6.19,-5.15,5
-7.11,-4.26,5
-1.7,8.28,2
5.53,-4.64,4
-5.65,-4.83,5
-7.17,-3.43,5
-2.08,-2.01,1
6.57,3.63,3
0.29,-1.11,0
-3.2,-3.95,5
-1.7,8.02,2
-2.28,7.84,2
-6.13,-4.65,5
-6.34,-4.36,5
0.73,3.43,0
-5.58,-1.55,6
7.33,4.24,3
-1.96,-1.24,1
4.5,3.79,3
-0.61,-1.45,1
6.7,-4.49,4
7.09,4.11,3
-0.98,-1.11,1
-2.32,7.97,2
-0.72,-1.59,1
6.03,-3.4,4
7.08,3.58,3
5.3,-4.68,4
-0.63,-0.55,1
6.94,-4.54,4
5.28,4.68,0
5.55,-4.58,4
-4.86,-3.86,5
-4.66,0.21,6
-1.0,-0.65,1
-6.48,-4.7,5
2.22,2.47,0
-1.73,8.31,2
-2.39,7.88,2
4.89,-4.46,4
6.17,-4.62,4
4.56,3.33,0
-1.57,8.3,2
-5.78,-4.93,5
-6.88,-3.83,5
3.68,3.42,0
4.3,3.6,3
-6.7,-4.34,5
-6.56,-2.84,5
-2.97,7.97,2
-5.97,-4.01,5
-6.68,-4.59,5
0.71,2.28,0
-4.6,-4.51,5
-3.54,-4.02,5
1.17,4.15,0
4.21,3.34,3
1.31,2.84,0
-5.72,-4.56,5
-4.15,-3.36,5
5.96,4.05,3
-6.86,-4.06,5
-2.2,8.09,2
-7.27,-4.22,5
-2.1,8.1,2
-5.79,-4.99,5
-0.43,-1.46,1
-0.01,-0.62,1
6.67,-3.63,4
5.58,3.48,3
-1.76,8.02,2
-1.48,-0.58,1
-3.32,8.15,2
-6.54,-2.91,5
-0.92,-1.76,1
-1.73,7.42,2
-2.16,-1.57,1
-6.82,-4.92,5
6.0,-3.77,4
2.52,3.24,0
1.58,4.9,0
4.83,4.3,3
5.37,-4.86,4
-3.11,8.12,2
-5.79,-4.06,5
-6.86,-4.88,5
-2.18,7.93,2
-2.59,7.68,2
1.19,3.67,0
-1.86,8.13,2
-1.73,8.4,2
-6.19,-4.98,5
3.94,3.36,3
0.45,0.1,0
-1.5,8.35,2
-0.1,-0.59,1
-2.13,-1.51,1
-5.75,-4.88,5
-6.77,-4.11,5
0.35,-0.58,1
-0.89,-1.23,1
0.47,-1.87,1
5.6,-4.56,4
-6.12,-5.01,5
-6.51,-0.09,6
6.08,-3.63,4
-2.24,7.62,2
-6.22,-4.26,5
2.08,2.16,0
6.41,-4.61,4
-6.23,-4.8,5
0.66,-1.53,1
0.68,-0.28,0
6.39,-4.2,4
-6.49,-5.04,5
-6.2,-4.69,5
2.32,2.47,0
-1.81,8.3,2
5.99,4.48,3
-5.49,-5.0,5
1.54,4.83,0
6.61,5.03,3
3.02,0.06,5
-1.42,7.98,2
-7.16,-4.42,5
0.42,-0.37,0
-4.15,-1.45,6
6.43,-4.79,4
-3.18,-3.54,5
6.27,-3.48,4
4.22,3.38,3
6.3,3.93,3
-1.93,8.01,2
-0.38,-0.89,1
6.87,4.66,3
-3.61,-2.37,5
1.8,3.57,0
-1.94,7.32,2
6.36,-4.52,4
6.3,-3.63,4
-6.99,-4.27,5
5.59,-4.9,4
6.0,3.42,3
-6.61,-3.9,5
-6.54,-3.98,5
0.03,-0.52,1
-2.84,-1.09,6
6.37,4.5,3
7.34,4.5,3
-1.68,8.47,2
-6.21,-5.04,5
-0.3,-2.69,1
0.1,-0.18,1
-7.29,-3.19,5
-1.73,8.29,2
-5.58,-5.02,5
-5.21,-4.18,5
-0.39,-0.3,1
-6.05,-4.9,5
-1.76,-1.08,1
0.31,2.51,0
4.6,4.11,3
6.38,-4.96,4
6.29,3.29,3
-2.16,7.96,2
-2.03,-3.18,1
-7.34,-3.22,5
0.22,-0.31,1
-2.07,7.58,2
-6.02,-4.05,5
-6.9,-4.49,5
-0.76,-2.9,1
4.83,-4.15,4
-3.67,-4.19,5
-2.37,7.88,2
-5.98,-4.24,5
-1.84,8.12,2
-2.0,7.66,2
7.34,4.26,3
1.18,2.5,0
4.85,3.94,0
6.37,2.94,3
-0.8,-2.81,1
-5.86,-4.83,5
-6.93,-4.89,5
-1.78,8.23,2
-6.01,-4.99,5
-6.52,-4.52,5
0.3,-1.74,1
-1.93,-2.51,0
-6.6,0.04,6
5.4,-4.92,4
-1.01,-1.83,1
0.16,-0.59,1
-0.05,-3.07,1
-7.11,-4.16,5
6.46,-4.5,4
5.84,-4.82,4
-7.39,-2.82,5
5.98,-4.73,4
4.36,3.64,0
-1.39,-1.98,1
-5.99,-5.03,5
-6.54,-4.27,5
-5.91,-4.39,5
-2.14,8.08,2
-2.85,7.98,2
-6.27,-5.19,5
-1.69,8.4,2
-6.9,-4.24,5
-1.25,-1.64,1
5.47,3.36,0
-1.82,-1.58,1
6.4,-3.88,4
5.77,-5.2,4
-3.04,7.86,2
-3.31,-3.9,5
7.32,3.59,3
-1.96,8.0,2
6.8,-3.87,4
-1.23,-2.18,1
6.92,-3.92,4
-0.09,-0.38,1
-7.28,-3.0,5
-6.93,-4.56,5
-1.23,-0.69,1
6.93,-4.15,4
-6.76,-2.83,5
-1.62,8.51,2
6.15,-4.9,4
5.45,-4.85,4
-0.02,-2.97,1
-0.53,-0.67,1
-5.91,-4.51,5
1.01,3.43,0
-6.74,-2.95,5
3.23,2.58,0
0.48,0.83,1
-6.28,-5.02,5
-5.99,-5.03,5
1.05,2.98,0
-2.94,-3.91,1
7.39,4.4,3
-1.88,8.31,2
6.7,-4.42,4
-7.18,-2.83,5
6.88,4.36,3
6.66,4.16,3
-0.52,-2.75,1
6.42,4.55,3
7.36,3.61,3
5.61,4.67,3
1.21,3.65,0
-0.36,-0.72,1
6.92,3.33,3
1.98,3.22,0
6.32,4.21,3
7.4,3.88,3
-1.33,-1.8,1
0.98,2.99,0
1.92,3.32,0
-6.74,-4.2,5
-6.15,-4.58,5
5.9,3.82,3
1.46,3.36,0
1.68,3.11,0
1.41,3.13,0
7.19,4.32,3
0.92,3.1,0
-6.22,-4.61,5
-5.97,-4.51,5
6.74,4.95,3
6.42,-4.21,4
5.32,4.57,3
-0.11,-1.88,1
6.53,-4.44,4
-1.76,8.08,2
-1.26,-1.58,1
5.33,4.16,3
3.25,3.72,0
-0.51,-1.66,1
6.22,-3.62,4
7.44,3.79,3
0.21,-1.96,1
-2.04,7.68,2
1.56,3.82,0
6.91,4.25,3
2.78,-0.03,1
-1.95,7.58,2
7.06,3.95,3
7.15,3.59,3
7.46,3.88,3
7.21,3.53,3
1.64,3.43,0
6.44,-3.73,4
-5.66,-3.71,5
-1.69,-1.06,1
7.19,4.03,3
1.62,3.21,0
5.87,-4.31,4
-0.98,-2.18,1
7.02,3.35,3
1.33,3.02,0
-0.05,-0.72,1
-1.46,-0.93,1
-1.49,-1.9,1
7.06,4.39,3
5.65,4.7,3
6.87,3.9,3
-6.05,-4.49,5
5.3,3.84,3
6.2,-3.41,4
-6.32,-4.54,5
7.43,3.8,3
1.66,3.51,0
6.56,-4.29,4
-5.03,-4.32,5
-1.85,-1.12,1
2.86,0.35,0
5.18,3.27,3
6.46,-4.86,4
6.26,4.05,3
-0.48,-0.69,1
1.45,3.52,0
-0.84,-1.9,1
4.42,3.12,3
0.02,-2.95,1
-0.89,-2.86,1
6.73,3.26,3
6.92,4.22,3
2.19,2.93,0
0.73,2.45,0
-5.82,-4.52,5
-5.9,-4.35,5
-2.26,-1.32,1
1.32,3.76,0
-4.06,-2.9,5
-6.35,-4.62,5
1.26,2.97,0
2.59,-0.17,1
4.94,-3.72,1
7.04,3.64,3
0.19,-2.1,1
3.64,3.77,0
1.2,2.89,0
1.84,4.03,0
-0.92,-1.29,1
7.26,4.36,3
-5.72,-4.63,5
1.17,3.8,0
1.81,3.18,0
6.67,4.05,3
7.2,4.53,3
1.38,2.98,0
7.02,3.86,3
7.29,4.31,3
6.16,4.03,3
2.09,2.87,0
3.08,0.24,3
-0.32,-1.85,1
6.71,4.03,3
-6.27,-4.05,5
0.02,-1.58,1
1.96,3.3,0
1.69,2.27,0
-5.87,-4.03,5
0.5,-1.5,1
1.16,4.28,0
1.76,4.17,0
2.1,3.24,0
4.91,4.68,0
4.62,3.25,3
6.94,3.54,3
-0.76,-0.95,1
6.27,3.12,3
1.87,3.14,0
6.58,3.86,3
0.19,-1.5,1
-5.62,-4.22,5
5.15,4.74,3
1.66,3.74,0
-6.9,-4.0,5
6.41,-5.16,4
-4.99,-0.17,6
5.62,-3.68,4
1.99,4.82,0
1.72,4.8,0
-1.38,-1.3,1
6.86,4.47,3
-1.38,-2.03,1
6.72,4.25,3
-2.34,7.66,2
2.0,3.45,0
-1.82,-1.65,1
-0.84,-0.99,1
-1.31,-1.32,1
2.08,3.35,0
-1.99,7.82,2
1.65,2.56,0
-1.82,8.25,2
-6.05,-4.3,5
-5.74,-3.9,5
1.0,0.47,0
4.68,3.42,3
2.88,0.5,0
-0.3,-2.72,1
-6.47,-3.53,5
-1.15,-2.14,1
-6.56,-4.29,5
-0.27,-3.12,1
-1.44,-0.96,1
5.77,4.33,3
-2.26,7.56,2
6.38,4.26,3
-0.36,-0.15,1
0.07,-2.46,1
6.98,4.46,3
6.74,4.44,3
1.29,3.07,0
-2.1,-1.33,1
1.7,3.71,0
-0.78,-0.48,1
1.86,3.76,0
-0.66,-2.73,1
-0.06,-2.29,1
1.44,3.28,0
-1.28,-2.59,1
2.33,-0.36,1
7.0,4.07,3
6.81,3.36,3
-1.65,-1.49,1
7.4,4.09,3
2.23,2.8,0
-1.32,-1.79,1
2.44,1.72,0
0.75,3.57,0
-7.12,-3.57,5
-6.39,-4.94,5
3.15,0.32,3
-1.66,8.43,2
1.86,4.71,0
1.15,3.9,0
-0.67,-0.5,1
7.27,4.7,3
-1.65,-3.2,1
