UMAP_1,UMAP_2,state
-4.387,-5.664,CD8_c1_Tex
0.954,-0.298,CD8_c0_t-Teff
3.656,0.502,CD8_c0_t-Teff
-3.471,-6.141,CD8_c1_Tex
-0.769,-5.057,CD8_c5_Tisg
-4.218,-5.598,CD8_c1_Tex
-3.043,-5.344,CD8_c1_Tex
-0.797,2.716,CD8_c0_t-Teff
3.654,-0.104,CD8_c0_t-Teff
-4.428,-5.052,CD8_c1_Tex
-4.612,-5.465,CD8_c1_Tex
3.61,0.594,CD8_c0_t-Teff
3.707,-0.391,CD8_c0_t-Teff
-4.472,-5.254,CD8_c1_Tex
3.672,-0.18,CD8_c0_t-Teff
3.622,-0.408,CD8_c0_t-Teff
-4.195,-2.872,CD8_c1_Tex
-3.353,-5.332,CD8_c1_Tex
3.735,-0.119,CD8_c0_t-Teff
3.625,-0.754,CD8_c0_t-Teff
3.732,-0.401,CD8_c0_t-Teff
-0.874,-5.34,CD8_c5_Tisg
-4.56,-5.802,CD8_c1_Tex
-4.65,-5.471,CD8_c1_Tex
-4.491,-5.265,CD8_c1_Tex
-3.32,-5.853,CD8_c1_Tex
2.62,1.975,CD8_c0_t-Teff
-4.225,-4.883,CD8_c1_Tex
3.67,-0.314,CD8_c0_t-Teff
1.188,3.538,CD8_c6_Tcm
-0.97,-5.302,CD8_c5_Tisg
1.783,2.174,CD8_c0_t-Teff
3.45,-0.062,CD8_c0_t-Teff
3.635,-0.085,CD8_c0_t-Teff
3.602,-0.585,CD8_c0_t-Teff
-4.356,-5.472,CD8_c1_Tex
3.555,0.298,CD8_c0_t-Teff
3.462,0.3,CD8_c0_t-Teff
3.417,-0.484,CD8_c0_t-Teff
-4.402,-5.152,CD8_c1_Tex
0.866,3.459,CD8_c6_Tcm
3.563,-0.495,CD8_c0_t-Teff
0.93,2.48,CD8_c0_t-Teff
3.585,-0.44,CD8_c0_t-Teff
-4.757,-5.612,CD8_c1_Tex
-4.333,-5.568,CD8_c1_Tex
3.585,0.265,CD8_c0_t-Teff
1.206,2.092,CD8_c0_t-Teff
-3.875,-4.886,CD8_c1_Tex
-3.732,-5.84,CD8_c1_Tex
3.516,-0.515,CD8_c0_t-Teff
1.374,3.173,CD8_c0_t-Teff
3.625,-0.194,CD8_c0_t-Teff
3.566,0.982,CD8_c0_t-Teff
-3.993,-5.945,CD8_c1_Tex
-3.924,-5.79,CD8_c1_Tex
-1.946,1.76,CD8_c0_t-Teff
3.685,-0.326,CD8_c0_t-Teff
-4.46,-5.573,CD8_c1_Tex
-4.329,-5.483,CD8_c1_Tex
-3.795,-5.974,CD8_c1_Tex
-4.492,-5.284,CD8_c1_Tex
3.581,-0.513,CD8_c0_t-Teff
-3.954,-6.044,CD8_c1_Tex
-3.51,-5.971,CD8_c1_Tex
3.557,-0.415,CD8_c0_t-Teff
-4.558,-5.684,CD8_c1_Tex
-0.133,3.502,CD8_c0_t-Teff
2.659,1.622,CD8_c0_t-Teff
-2.992,-4.908,CD8_c1_Tex
-3.3,-5.954,CD8_c1_Tex
-4.206,-5.133,CD8_c1_Tex
3.709,-0.338,CD8_c0_t-Teff
-4.021,-5.529,CD8_c1_Tex
1.267,2.562,CD8_c0_t-Teff
0.852,3.264,CD8_c6_Tcm
1.181,1.142,CD8_c0_t-Teff
-4.366,-4.718,CD8_c1_Tex
-4.285,-5.764,CD8_c1_Tex
-2.269,-4.255,CD8_c1_Tex
-3.848,-5.459,CD8_c1_Tex
-4.52,-5.36,CD8_c1_Tex
-2.77,-4.506,CD8_c1_Tex
-4.61,-5.385,CD8_c1_Tex
-4.117,-4.811,CD8_c1_Tex
-4.832,-5.348,CD8_c1_Tex
-2.592,-4.55,CD8_c1_Tex
0.432,-1.188,CD8_c4_Tstr
-3.896,-5.551,CD8_c1_Tex
-1.435,0.722,CD8_c0_t-Teff
-4.617,-5.204,CD8_c1_Tex
-2.496,-4.244,CD8_c1_Tex
-0.149,1.227,CD8_c0_t-Teff
-2.069,-5.41,CD8_c1_Tex
0.433,3.983,CD8_c6_Tcm
1.048,2.44,CD8_c0_t-Teff
-3.942,-5.87,CD8_c1_Tex
0.62,3.584,CD8_c6_Tcm
-1.596,-5.163,CD8_c1_Tex
-3.57,-6.066,CD8_c1_Tex
-3.268,-5.896,CD8_c1_Tex
-4.176,-5.589,CD8_c1_Tex
-4.213,-5.11,CD8_c1_Tex
-3.122,-6.205,CD8_c1_Tex
0.935,3.675,CD8_c6_Tcm
0.608,-3.203,CD8_c4_Tstr
-1.175,0.138,CD8_c4_Tstr
-4.55,-5.514,CD8_c1_Tex
-4.785,-5.34,CD8_c1_Tex
-2.714,-4.288,CD8_c1_Tex
-0.34,0.919,CD8_c0_t-Teff
-4.808,-5.467,CD8_c1_Tex
3.168,0.097,CD8_c0_t-Teff
-4.678,-5.319,CD8_c1_Tex
-0.806,-5.528,CD8_c5_Tisg
0.806,3.707,CD8_c6_Tcm
-3.649,-4.381,CD8_c1_Tex
-0.749,-5.334,CD8_c5_Tisg
-4.126,-5.616,CD8_c1_Tex
3.177,0.892,CD8_c0_t-Teff
-1.078,-0.25,CD8_c11_Teff_SEMA4A
1.417,1.166,CD8_c0_t-Teff
-3.502,-0.165,CD8_c8_Teff_KLRG1
-0.315,-5.803,CD8_c5_Tisg
-0.822,-5.042,CD8_c5_Tisg
3.294,0.778,CD8_c0_t-Teff
-3.95,-5.574,CD8_c1_Tex
0.391,2.676,CD8_c0_t-Teff
2.626,1.602,CD8_c0_t-Teff
-1.176,-5.309,CD8_c5_Tisg
-3.56,-5.827,CD8_c1_Tex
2.949,-0.697,CD8_c0_t-Teff
-3.827,-5.776,CD8_c1_Tex
1.026,3.187,CD8_c6_Tcm
-1.009,-5.38,CD8_c5_Tisg
-3.781,-5.342,CD8_c1_Tex
1.572,1.012,CD8_c0_t-Teff
-4.072,-5.211,CD8_c1_Tex
-3.742,-5.998,CD8_c1_Tex
-3.9,-5.81,CD8_c1_Tex
0.708,1.07,CD8_c0_t-Teff
-2.827,-5.174,CD8_c1_Tex
-4.417,-5.627,CD8_c1_Tex
-0.779,-5.464,CD8_c5_Tisg
0.079,0.374,CD8_c0_t-Teff
2.131,1.132,CD8_c0_t-Teff
-3.696,-5.936,CD8_c1_Tex
1.635,0.974,CD8_c0_t-Teff
2.096,2.036,CD8_c0_t-Teff
2.12,0.656,CD8_c0_t-Teff
-1.036,-5.493,CD8_c5_Tisg
1.592,2.116,CD8_c0_t-Teff
-2.958,1.487,CD8_c2_Teff
-2.449,-6.017,CD8_c1_Tex
-4.083,-5.799,CD8_c1_Tex
1.722,0.425,CD8_c0_t-Teff
1.256,1.542,CD8_c0_t-Teff
1.1,3.233,CD8_c6_Tcm
-0.136,1.665,CD8_c0_t-Teff
0.838,1.896,CD8_c0_t-Teff
-1.271,-5.039,CD8_c5_Tisg
-0.802,-5.48,CD8_c5_Tisg
-4.072,-5.467,CD8_c1_Tex
-3.984,-5.923,CD8_c1_Tex
0.294,-0.415,CD8_c0_t-Teff
3.59,0.423,CD8_c0_t-Teff
1.054,1.524,CD8_c0_t-Teff
-3.295,-6.264,CD8_c1_Tex
1.324,3.016,CD8_c0_t-Teff
2.386,1.553,CD8_c0_t-Teff
-0.262,-5.863,CD8_c5_Tisg
-1.187,-0.323,CD8_c11_Teff_SEMA4A
-3.83,-6.057,CD8_c0_t-Teff
-3.3,-2.167,CD8_c7_p-Tex
-2.897,-5.946,CD8_c1_Tex
2.072,1.295,CD8_c0_t-Teff
0.956,2.847,CD8_c6_Tcm
-1.016,-5.262,CD8_c5_Tisg
-2.933,-5.421,CD8_c1_Tex
0.655,1.509,CD8_c0_t-Teff
1.079,1.373,CD8_c0_t-Teff
-2.81,-4.93,CD8_c1_Tex
1.19,3.469,CD8_c6_Tcm
-0.316,-5.831,CD8_c5_Tisg
-4.079,-5.796,CD8_c1_Tex
1.942,1.303,CD8_c0_t-Teff
-4.135,-5.66,CD8_c1_Tex
-4.862,-5.505,CD8_c1_Tex
-3.29,-2.176,CD8_c7_p-Tex
1.455,0.649,CD8_c0_t-Teff
1.174,2.165,CD8_c0_t-Teff
2.519,-0.662,CD8_c1_Tex
-4.458,-5.455,CD8_c1_Tex
-4.829,-5.589,CD8_c1_Tex
-0.518,-5.395,CD8_c5_Tisg
-3.718,-5.86,CD8_c1_Tex
-2.154,-4.826,CD8_c1_Tex
1.444,1.68,CD8_c0_t-Teff
2.458,1.316,CD8_c0_t-Teff
-4.014,-5.905,CD8_c1_Tex
-2.309,-4.683,CD8_c1_Tex
1.564,1.785,CD8_c0_t-Teff
-4.425,-5.67,CD8_c1_Tex
2.132,1.519,CD8_c0_t-Teff
1.742,1.547,CD8_c11_Teff_SEMA4A
0.992,1.847,CD8_c0_t-Teff
1.837,1.688,CD8_c0_t-Teff
-3.058,-3.47,CD8_c7_p-Tex
1.501,2.633,CD8_c6_Tcm
3.614,0.596,CD8_c0_t-Teff
1.488,1.206,CD8_c0_t-Teff
-2.608,-5.494,CD8_c1_Tex
3.144,1.634,CD8_c0_t-Teff
1.089,3.219,CD8_c6_Tcm
1.543,2.227,CD8_c0_t-Teff
1.59,1.864,CD8_c0_t-Teff
1.947,0.788,CD8_c0_t-Teff
-1.868,-5.095,CD8_c1_Tex
-3.277,-4.257,CD8_c1_Tex
3.545,-0.01,CD8_c0_t-Teff
0.991,3.096,CD8_c0_t-Teff
1.876,0.952,CD8_c0_t-Teff
-4.424,-5.524,CD8_c1_Tex
-0.506,-0.212,CD8_c11_Teff_SEMA4A
-1.652,0.028,CD8_c7_p-Tex
0.594,2.406,CD8_c0_t-Teff
1.46,1.01,CD8_c0_t-Teff
1.468,0.64,CD8_c0_t-Teff
1.913,1.155,CD8_c0_t-Teff
-1.356,-2.128,CD8_c9_Tsen
-0.762,-5.324,CD8_c5_Tisg
1.804,0.756,CD8_c0_t-Teff
2.253,2.04,CD8_c0_t-Teff
1.872,0.852,CD8_c0_t-Teff
-1.426,-0.267,CD8_c11_Teff_SEMA4A
0.293,-1.291,CD8_c4_Tstr
1.752,1.057,CD8_c0_t-Teff
3.34,0.891,CD8_c0_t-Teff
1.33,3.062,CD8_c6_Tcm
0.857,2.021,CD8_c0_t-Teff
-1.351,-2.137,CD8_c9_Tsen
-3.649,-5.656,CD8_c1_Tex
0.744,1.751,CD8_c0_t-Teff
2.072,0.773,CD8_c0_t-Teff
0.65,3.266,CD8_c6_Tcm
1.632,0.536,CD8_c0_t-Teff
-4.481,-5.401,CD8_c1_Tex
1.67,1.288,CD8_c0_t-Teff
1.38,-2.577,CD8_c4_Tstr
1.89,1.134,CD8_c0_t-Teff
1.468,1.289,CD8_c0_t-Teff
-0.873,-0.902,CD8_c4_Tstr
2.163,1.2,CD8_c0_t-Teff
1.1,3.22,CD8_c6_Tcm
-3.326,-2.242,CD8_c7_p-Tex
1.837,2.184,CD8_c0_t-Teff
-0.556,-5.324,CD8_c5_Tisg
-4.086,-5.912,CD8_c1_Tex
1.349,1.914,CD8_c0_t-Teff
2.317,2.109,CD8_c0_t-Teff
2.073,1.835,CD8_c0_t-Teff
-3.655,-4.909,CD8_c1_Tex
2.05,1.383,CD8_c0_t-Teff
2.14,1.56,CD8_c0_t-Teff
2.005,1.391,CD8_c0_t-Teff
1.076,3.259,CD8_c6_Tcm
1.301,1.878,CD8_c0_t-Teff
-2.794,-6.014,CD8_c1_Tex
0.122,1.254,CD8_c0_t-Teff
0.886,3.542,CD8_c6_Tcm
-3.046,-6.063,CD8_c1_Tex
-0.2,1.438,CD8_c0_t-Teff
-4.031,-4.803,CD8_c1_Tex
1.088,3.283,CD8_c6_Tcm
2.289,2.062,CD8_c0_t-Teff
-3.2,-4.252,CD8_c1_Tex
0.953,3.575,CD8_c6_Tcm
0.597,1.726,CD8_c0_t-Teff
1.024,2.689,CD8_c6_Tcm
-3.348,-2.796,CD8_c7_p-Tex
3.628,0.674,CD8_c0_t-Teff
2.133,2.025,CD8_c0_t-Teff
3.181,-0.744,CD8_c0_t-Teff
1.329,3.335,CD8_c6_Tcm
3.1,1.499,CD8_c0_t-Teff
-3.318,-3.988,CD8_c1_Tex
-4.456,-5.89,CD8_c1_Tex
-3.649,-6.023,CD8_c1_Tex
-0.545,2.336,CD8_c0_t-Teff
1.242,3.073,CD8_c6_Tcm
1.061,3.196,CD8_c6_Tcm
1.018,3.31,CD8_c6_Tcm
3.461,-0.068,CD8_c0_t-Teff
1.28,0.628,CD8_c0_t-Teff
-3.312,-5.813,CD8_c1_Tex
1.168,3.272,CD8_c6_Tcm
-3.384,-5.917,CD8_c1_Tex
1.205,3.394,CD8_c6_Tcm
-4.254,-4.793,CD8_c1_Tex
2.065,1.702,CD8_c11_Teff_SEMA4A
-3.274,-3.938,CD8_c1_Tex
-3.353,-5.916,CD8_c1_Tex
2.688,1.559,CD8_c0_t-Teff
3.736,0.842,CD8_c0_t-Teff
-3.703,-4.667,CD8_c1_Tex
3.639,0.44,CD8_c0_t-Teff
2.32,1.962,CD8_c0_t-Teff
1.565,2.346,CD8_c0_t-Teff
1.422,2.686,CD8_c6_Tcm
2.157,1.525,CD8_c0_t-Teff
2.5,1.654,CD8_c0_t-Teff
1.654,0.45,CD8_c0_t-Teff
3.631,0.302,CD8_c0_t-Teff
5.987,3.177,CD8_c12_Trm
1.01,3.71,CD8_c6_Tcm
-4.15,-5.826,CD8_c1_Tex
1.369,2.146,CD8_c0_t-Teff
1.086,3.625,CD8_c0_t-Teff
-3.134,-4.694,CD8_c1_Tex
1.035,1.722,CD8_c0_t-Teff
0.909,3.079,CD8_c0_t-Teff
2.968,1.457,CD8_c0_t-Teff
-4.636,-5.674,CD8_c1_Tex
-1.624,0.13,CD8_c7_p-Tex
2.787,-0.178,CD8_c0_t-Teff
1.41,2.285,CD8_c0_t-Teff
0.699,2.212,CD8_c0_t-Teff
1.248,1.561,CD8_c0_t-Teff
2.357,1.595,CD8_c0_t-Teff
2.476,2.039,CD8_c0_t-Teff
1.485,2.268,CD8_c0_t-Teff
1.787,1.535,CD8_c0_t-Teff
-1.161,1.054,CD8_c7_p-Tex
1.068,3.498,CD8_c6_Tcm
0.959,3.351,CD8_c6_Tcm
0.582,3.03,CD8_c0_t-Teff
-1.91,0.008,CD8_c7_p-Tex
-4.126,-5.72,CD8_c1_Tex
1.351,3.082,CD8_c6_Tcm
-4.204,-5.695,CD8_c1_Tex
-3.232,-3.626,CD8_c1_Tex
2.851,-0.688,CD8_c0_t-Teff
1.144,1.468,CD8_c0_t-Teff
0.699,4.018,CD8_c6_Tcm
1.239,1.751,CD8_c0_t-Teff
1.468,3.155,CD8_c6_Tcm
1.39,3.334,CD8_c6_Tcm
0.235,4.001,CD8_c6_Tcm
1.361,3.241,CD8_c6_Tcm
1.873,1.445,CD8_c0_t-Teff
2.339,1.344,CD8_c0_t-Teff
2.06,2.159,CD8_c0_t-Teff
1.417,2.918,CD8_c0_t-Teff
0.952,3.564,CD8_c6_Tcm
-3.247,-4.146,CD8_c1_Tex
1.058,3.234,CD8_c6_Tcm
0.898,3.56,CD8_c6_Tcm
2.007,1.692,CD8_c11_Teff_SEMA4A
1.22,2.275,CD8_c0_t-Teff
1.124,3.349,CD8_c6_Tcm
1.608,2.215,CD8_c0_t-Teff
1.54,3.111,CD8_c6_Tcm
1.161,3.416,CD8_c6_Tcm
2.269,1.334,CD8_c0_t-Teff
3.313,-0.088,CD8_c0_t-Teff
2.197,2.047,CD8_c0_t-Teff
2.18,1.673,CD8_c0_t-Teff
2.286,1.7,CD8_c0_t-Teff
1.025,4.026,CD8_c6_Tcm
-3.315,-2.214,CD8_c7_p-Tex
-3.229,-4.081,CD8_c1_Tex
1.408,2.645,CD8_c0_t-Teff
1.826,2.19,CD8_c0_t-Teff
3.044,-0.285,CD8_c0_t-Teff
0.554,2.729,CD8_c0_t-Teff
2.411,1.459,CD8_c0_t-Teff
0.738,4.02,CD8_c6_Tcm
2.356,-0.084,CD8_c0_t-Teff
-2.838,-5.453,CD8_c1_Tex
-3.75,-5.344,CD8_c1_Tex
2.427,2.01,CD8_c0_t-Teff
-3.184,-3.999,CD8_c1_Tex
-4.452,-5.56,CD8_c1_Tex
0.118,2.409,CD8_c0_t-Teff
1.59,1.884,CD8_c0_t-Teff
1.204,3.244,CD8_c6_Tcm
-3.585,-0.194,CD8_c8_Teff_KLRG1
-3.34,-3.898,CD8_c1_Tex
1.343,3.126,CD8_c6_Tcm
0.16,3.9,CD8_c6_Tcm
1.572,2.311,CD8_c0_t-Teff
1.432,0.62,CD8_c0_t-Teff
2.301,1.203,CD8_c0_t-Teff
0.344,2.154,CD8_c0_t-Teff
2.831,1.86,CD8_c0_t-Teff
1.409,1.749,CD8_c0_t-Teff
1.075,3.429,CD8_c6_Tcm
-2.997,-6.026,CD8_c1_Tex
1.615,0.278,CD8_c0_t-Teff
1.351,1.483,CD8_c0_t-Teff
1.136,3.252,CD8_c6_Tcm
1.607,1.726,CD8_c0_t-Teff
0.304,2.387,CD8_c0_t-Teff
-3.101,-4.553,CD8_c1_Tex
3.379,1.145,CD8_c0_t-Teff
-4.449,-5.451,CD8_c1_Tex
2.082,2.132,CD8_c0_t-Teff
2.255,1.391,CD8_c0_t-Teff
2.195,2.129,CD8_c0_t-Teff
1.161,3.14,CD8_c6_Tcm
1.516,3.051,CD8_c6_Tcm
2.66,1.448,CD8_c0_t-Teff
2.805,0.821,CD8_c0_t-Teff
1.62,2.523,CD8_c0_t-Teff
2.204,1.389,CD8_c0_t-Teff
-2.866,-4.851,CD8_c1_Tex
2.377,1.42,CD8_c0_t-Teff
1.751,2.274,CD8_c0_t-Teff
2.855,-0.432,CD8_c0_t-Teff
1.762,1.974,CD8_c0_t-Teff
0.636,3.625,CD8_c6_Tcm
1.218,1.992,CD8_c0_t-Teff
0.979,2.288,CD8_c0_t-Teff
1.868,1.509,CD8_c0_t-Teff
-1.329,-1.629,CD8_c9_Tsen
1.562,2.529,CD8_c0_t-Teff
2.527,1.757,CD8_c0_t-Teff
-3.877,-5.549,CD8_c1_Tex
2.22,1.873,CD8_c0_t-Teff
0.15,1.494,CD8_c0_t-Teff
2.155,1.178,CD8_c0_t-Teff
0.988,2.502,CD8_c0_t-Teff
-1.443,0.385,CD8_c7_p-Tex
-3.96,-5.957,CD8_c1_Tex
3.748,0.919,CD8_c0_t-Teff
1.369,3.133,CD8_c6_Tcm
1.614,1.548,CD8_c0_t-Teff
3.093,0.769,CD8_c0_t-Teff
-3.408,-0.052,CD8_c8_Teff_KLRG1
0.46,3.998,CD8_c6_Tcm
1.742,2.315,CD8_c0_t-Teff
1.72,1.877,CD8_c0_t-Teff
0.987,3.569,CD8_c6_Tcm
-3.327,-6.071,CD8_c1_Tex
2.437,1.483,CD8_c0_t-Teff
2.99,0.255,CD8_c0_t-Teff
-4.321,-5.786,CD8_c1_Tex
2.317,1.32,CD8_c0_t-Teff
-3.137,-6.051,CD8_c1_Tex
1.722,2.066,CD8_c0_t-Teff
1.803,1.978,CD8_c0_t-Teff
1.888,2.096,CD8_c0_t-Teff
1.425,1.98,CD8_c0_t-Teff
1.194,3.472,CD8_c6_Tcm
-3.71,-5.657,CD8_c1_Tex
1.552,3.156,CD8_c6_Tcm
-3.773,-5.72,CD8_c1_Tex
1.69,2.32,CD8_c0_t-Teff
1.828,1.851,CD8_c0_t-Teff
1.209,3.171,CD8_c6_Tcm
1.857,1.422,CD8_c0_t-Teff
1.736,2.344,CD8_c0_t-Teff
3.31,0.879,CD8_c0_t-Teff
-3.222,-6.083,CD8_c1_Tex
1.198,1.883,CD8_c0_t-Teff
-2.76,-4.651,CD8_c1_Tex
3.42,0.877,CD8_c0_t-Teff
2.142,1.366,CD8_c0_t-Teff
1.218,3.231,CD8_c11_Teff_SEMA4A
1.802,1.168,CD8_c0_t-Teff
1.516,0.405,CD8_c0_t-Teff
2.15,2.294,CD8_c0_t-Teff
3.754,0.111,CD8_c0_t-Teff
-2.368,-6.228,CD8_c0_t-Teff
1.394,2.232,CD8_c0_t-Teff
0.682,3.287,CD8_c0_t-Teff
2.398,1.684,CD8_c0_t-Teff
1.444,1.496,CD8_c0_t-Teff
1.073,3.28,CD8_c6_Tcm
1.248,3.334,CD8_c6_Tcm
-2.707,-4.635,CD8_c1_Tex
1.753,2.024,CD8_c0_t-Teff
-2.254,-6.206,CD8_c0_t-Teff
2.185,1.953,CD8_c0_t-Teff
2.603,1.366,CD8_c0_t-Teff
-3.22,-6.178,CD8_c0_t-Teff
-3.358,-2.195,CD8_c7_p-Tex
1.158,3.118,CD8_c6_Tcm
1.091,3.268,CD8_c6_Tcm
-4.117,-5.451,CD8_c1_Tex
1.1,0.939,CD8_c0_t-Teff
1.186,1.776,CD8_c0_t-Teff
1.485,2.509,CD8_c0_t-Teff
3.649,0.424,CD8_c0_t-Teff
1.176,1.878,CD8_c0_t-Teff
3.698,0.736,CD8_c0_t-Teff
1.514,2.331,CD8_c0_t-Teff
-0.023,2.345,CD8_c0_t-Teff
1.141,3.454,CD8_c6_Tcm
2.416,1.352,CD8_c0_t-Teff
1.349,2.946,CD8_c6_Tcm
0.597,3.281,CD8_c6_Tcm
-2.707,-4.535,CD8_c1_Tex
2.7,1.809,CD8_c0_t-Teff
0.955,3.191,CD8_c6_Tcm
-1.137,0.912,CD8_c7_p-Tex
0.636,3.226,CD8_c11_Teff_SEMA4A
2.337,2.049,CD8_c0_t-Teff
3.619,0.471,CD8_c0_t-Teff
1.238,3.218,CD8_c6_Tcm
-2.776,-4.68,CD8_c1_Tex
0.629,4.223,CD8_c6_Tcm
1.527,2.197,CD8_c0_t-Teff
1.216,3.014,CD8_c6_Tcm
1.131,2.964,CD8_c6_Tcm
0.814,0.477,CD8_c0_t-Teff
1.453,3.096,CD8_c6_Tcm
1.354,2.504,CD8_c0_t-Teff
3.68,0.901,CD8_c0_t-Teff
0.794,3.538,CD8_c6_Tcm
1.169,3.157,CD8_c6_Tcm
2.123,1.933,CD8_c0_t-Teff
-3.509,-0.264,CD8_c8_Teff_KLRG1
3.313,0.262,CD8_c0_t-Teff
1.839,2.227,CD8_c0_t-Teff
3.65,0.63,CD8_c0_t-Teff
-2.988,-4.636,CD8_c1_Tex
-3.469,-0.15,CD8_c8_Teff_KLRG1
1.4,2.028,CD8_c0_t-Teff
1.676,1.243,CD8_c0_t-Teff
-1.038,1.387,CD8_c7_p-Tex
-3.176,-2.033,CD8_c7_p-Tex
2.424,2.006,CD8_c0_t-Teff
-0.696,1.754,CD8_c7_p-Tex
1.231,3.459,CD8_c6_Tcm
-3.102,-6.035,CD8_c1_Tex
-3.49,-0.289,CD8_c0_t-Teff
1.184,3.069,CD8_c6_Tcm
-0.727,0.967,CD8_c0_t-Teff
-3.281,-4.099,CD8_c1_Tex
1.015,3.34,CD8_c6_Tcm
-3.657,-5.437,CD8_c1_Tex
2.337,1.226,CD8_c0_t-Teff
-3.975,-5.713,CD8_c1_Tex
-3.503,-6.14,CD8_c1_Tex
3.3,1.052,CD8_c0_t-Teff
2.199,1.977,CD8_c0_t-Teff
0.851,3.307,CD8_c6_Tcm
-3.438,0.028,CD8_c8_Teff_KLRG1
2.445,1.736,CD8_c0_t-Teff
-3.511,-0.163,CD8_c8_Teff_KLRG1
1.826,2.025,CD8_c0_t-Teff
-4.339,-5.858,CD8_c1_Tex
2.012,1.749,CD8_c0_t-Teff
2.679,1.026,CD8_c0_t-Teff
1.947,1.521,CD8_c0_t-Teff
1.788,2.438,CD8_c0_t-Teff
3.662,-0.033,CD8_c0_t-Teff
1.151,1.945,CD8_c0_t-Teff
0.847,3.915,CD8_c6_Tcm
1.565,2.14,CD8_c0_t-Teff
-3.023,-4.432,CD8_c1_Tex
3.326,0.797,CD8_c0_t-Teff
3.718,0.81,CD8_c0_t-Teff
-1.178,1.224,CD8_c7_p-Tex
1.217,3.482,CD8_c6_Tcm
2.111,2.172,CD8_c0_t-Teff
-4.011,-5.98,CD8_c1_Tex
2.107,2.148,CD8_c0_t-Teff
0.508,3.874,CD8_c6_Tcm
0.153,1.54,CD8_c0_t-Teff
3.679,0.909,CD8_c0_t-Teff
2.655,0.579,CD8_c0_t-Teff
2.132,-1.053,CD8_c0_t-Teff
-3.904,-5.814,CD8_c1_Tex
-2.82,-3.979,CD8_c1_Tex
8.376,1.225,CD8_c3_Tn
-0.167,-6.149,CD8_c5_Tisg
-0.605,-5.693,CD8_c5_Tisg
-0.085,-5.896,CD8_c5_Tisg
0.324,-5.895,CD8_c5_Tisg
-0.861,-5.603,CD8_c5_Tisg
-0.046,2.948,CD8_c0_t-Teff
0.056,-5.753,CD8_c5_Tisg
-0.139,-5.736,CD8_c5_Tisg
-0.639,-5.628,CD8_c5_Tisg
0.089,-5.838,CD8_c5_Tisg
-0.316,-5.924,CD8_c5_Tisg
0.026,-5.812,CD8_c5_Tisg
0.003,-5.938,CD8_c5_Tisg
8.255,1.409,CD8_c3_Tn
-0.164,-5.936,CD8_c5_Tisg
-0.264,-5.842,CD8_c5_Tisg
-0.216,-5.928,CD8_c5_Tisg
2.072,-0.89,CD8_c4_Tstr
-0.434,1.795,CD8_c0_t-Teff
-3.723,-0.01,CD8_c8_Teff_KLRG1
1.143,-0.924,CD8_c0_t-Teff
0.297,-1.107,CD8_c4_Tstr
-0.278,2.74,CD8_c0_t-Teff
-0.54,-5.699,CD8_c5_Tisg
-3.76,-5.562,CD8_c1_Tex
-0.01,-0.025,CD8_c0_t-Teff
-0.965,-5.22,CD8_c5_Tisg
-0.445,-5.716,CD8_c5_Tisg
2.002,-1.239,CD8_c0_t-Teff
-0.647,-5.437,CD8_c5_Tisg
-0.148,-6.078,CD8_c5_Tisg
0.644,4.078,CD8_c6_Tcm
-1.438,0.463,CD8_c10_Teff_CD244
-0.396,-5.783,CD8_c5_Tisg
-0.527,-5.604,CD8_c5_Tisg
-0.814,1.725,CD8_c0_t-Teff
-0.08,-5.881,CD8_c5_Tisg
-0.409,0.316,CD8_c0_t-Teff
1.814,-0.0,CD8_c0_t-Teff
1.365,0.245,CD8_c0_t-Teff
0.916,0.441,CD8_c0_t-Teff
-4.153,-5.567,CD8_c1_Tex
1.252,2.269,CD8_c0_t-Teff
-0.847,0.114,CD8_c0_t-Teff
-2.54,-4.888,CD8_c1_Tex
1.606,1.322,CD8_c0_t-Teff
1.348,2.413,CD8_c0_t-Teff
5.82,2.979,CD8_c12_Trm
2.738,0.254,CD8_c0_t-Teff
2.051,0.332,CD8_c0_t-Teff
2.698,-0.199,CD8_c0_t-Teff
-4.398,-5.716,CD8_c1_Tex
1.046,-2.027,CD8_c4_Tstr
-4.76,-5.614,CD8_c1_Tex
-3.225,-4.531,CD8_c1_Tex
1.49,-0.434,CD8_c0_t-Teff
-4.003,-5.359,CD8_c1_Tex
-3.278,-6.173,CD8_c1_Tex
2.27,-0.728,CD8_c4_Tstr
-3.057,-5.334,CD8_c1_Tex
-0.085,-5.918,CD8_c5_Tisg
1.762,-0.056,CD8_c0_t-Teff
1.521,0.557,CD8_c0_t-Teff
1.825,-0.183,CD8_c0_t-Teff
1.756,0.569,CD8_c0_t-Teff
1.641,0.484,CD8_c0_t-Teff
-2.739,2.401,CD8_c0_t-Teff
-1.415,2.113,CD8_c0_t-Teff
-3.086,-2.375,CD8_c7_p-Tex
2.464,0.752,CD8_c0_t-Teff
-2.029,0.722,CD8_c10_Teff_CD244
1.63,-0.996,CD8_c0_t-Teff
0.742,2.492,CD8_c0_t-Teff
1.218,0.091,CD8_c0_t-Teff
1.037,1.82,CD8_c0_t-Teff
2.245,-0.255,CD8_c0_t-Teff
0.964,1.098,CD8_c0_t-Teff
-1.023,1.551,CD8_c0_t-Teff
-0.21,2.422,CD8_c0_t-Teff
1.703,1.293,CD8_c0_t-Teff
1.217,0.495,CD8_c0_t-Teff
