UMAP_1,UMAP_2,state
-1.485,-1.236,CD8.EM
1.765,3.599,CD8.CM
6.754,-4.769,CD8.TEMRA
-7.259,-4.032,CD8.TEX
-5.587,-3.326,CD8.TEX
6.704,3.528,CD8.NaiveLike
4.376,4.394,CD8.NaiveLike
5.587,-4.781,CD8.TEMRA
0.384,3.522,CD8.MAIT
-3.411,-3.776,CD8.EM
6.257,-3.877,CD8.TEMRA
1.354,3.096,CD8.CM
-1.003,-3.006,CD8.EM
-1.594,7.441,CD8.MAIT
4.586,3.423,CD8.CM
-0.657,-0.88,CD8.EM
4.491,4.349,CD8.NaiveLike
-0.595,-1.101,CD8.EM
-3.227,8.177,CD8.MAIT
0.681,3.519,CD8.CM
5.915,-3.954,CD8.TEMRA
0.157,-0.531,CD8.EM
1.618,0.61,CD8.CM
-1.569,-1.743,CD8.EM
-2.39,-1.709,CD8.EM
-3.295,8.048,CD8.MAIT
-0.818,-0.765,CD8.EM
1.835,3.21,CD8.CM
5.922,-4.319,CD8.TEMRA
5.616,-4.128,CD8.TEMRA
6.399,4.145,CD8.NaiveLike
6.81,-4.302,CD8.TEMRA
-3.822,-3.038,CD8.TEX
-0.967,-2.515,CD8.EM
-1.418,-1.099,CD8.EM
-1.989,7.306,CD8.MAIT
6.046,-3.96,CD8.TEMRA
1.97,4.246,CD8.CM
1.085,3.283,CD8.CM
-6.722,-0.968,CD8.TPEX
1.578,2.998,CD8.CM
1.15,4.019,CD8.CM
7.003,3.607,CD8.NaiveLike
0.552,2.759,CD8.CM
-1.635,-2.863,CD8.EM
6.006,-3.926,CD8.TEMRA
0.145,0.135,CD8.CM
0.493,-0.402,CD8.EM
5.216,4.99,CD8.NaiveLike
-1.659,8.017,CD8.MAIT
6.353,-4.179,CD8.TEMRA
6.24,-3.579,CD8.TEMRA
-1.148,-1.624,CD8.EM
3.159,2.207,CD8.CM
6.598,3.408,CD8.NaiveLike
7.272,4.723,CD8.NaiveLike
1.372,4.119,CD8.CM
-3.331,8.095,CD8.MAIT
-5.925,-4.317,CD8.TEX
5.624,-3.847,CD8.TEMRA
2.431,3.332,CD8.CM
1.363,0.869,CD8.CM
6.03,-4.454,CD8.TEMRA
-0.513,-2.25,CD8.EM
-1.634,7.449,CD8.MAIT
-3.53,8.142,CD8.MAIT
5.616,4.239,CD8.NaiveLike
5.43,4.526,CD8.NaiveLike
-1.504,-1.764,CD8.EM
-0.591,-2.218,CD8.EM
4.179,3.426,CD8.NaiveLike
-2.095,-2.495,CD8.EM
-6.418,-3.522,CD8.TEX
0.209,-1.997,CD8.EM
-6.989,-2.695,CD8.TEX
-6.23,-4.173,CD8.TEX
-6.553,-3.875,CD8.TEX
0.973,3.995,CD8.CM
-4.698,-4.247,CD8.TEX
-0.494,-2.189,CD8.EM
6.486,-4.157,CD8.TEMRA
-5.908,0.046,CD8.TPEX
5.72,3.446,CD8.NaiveLike
-0.481,-1.5,CD8.EM
-0.078,-2.493,CD8.EM
-4.789,0.129,CD8.TPEX
1.688,3.542,CD8.CM
-5.148,-4.361,CD8.TEX
0.15,-1.938,CD8.EM
-4.966,-2.828,CD8.TEX
-0.728,-1.58,CD8.EM
-0.314,-0.436,CD8.EM
1.586,3.379,CD8.CM
-5.781,-3.416,CD8.TEX
-6.757,-3.723,CD8.TEX
-1.025,-1.851,CD8.EM
-5.38,-4.147,CD8.TEX
-6.45,-0.159,CD8.TPEX
5.819,-4.694,CD8.TEMRA
0.184,-2.265,CD8.EM
-5.527,-3.78,CD8.TEX
-3.068,-2.747,CD8.EM
-0.726,-2.698,CD8.EM
1.547,3.882,CD8.CM
1.223,2.695,CD8.CM
-7.014,-3.469,CD8.TEX
0.238,-1.688,CD8.EM
-0.719,-3.076,CD8.EM
-5.949,-3.838,CD8.TEX
-7.093,-4.003,CD8.TEX
-0.355,-1.465,CD8.EM
-0.135,-1.934,CD8.EM
-6.408,-3.523,CD8.TEX
-1.003,-2.324,CD8.EM
-6.402,-0.835,CD8.TPEX
1.516,4.596,CD8.CM
-6.548,-2.423,CD8.TPEX
-6.147,-4.381,CD8.TEX
-5.504,-4.291,CD8.TEX
-6.697,-3.651,CD8.TEX
-5.749,-0.237,CD8.TPEX
5.783,-4.916,CD8.TEMRA
4.875,4.91,CD8.CM
-1.24,-2.798,CD8.EM
2.296,2.878,CD8.CM
-1.545,-1.692,CD8.EM
-4.745,-4.54,CD8.TEX
5.512,4.842,CD8.NaiveLike
-0.268,-1.834,CD8.EM
-4.767,-3.559,CD8.TEX
-5.411,-3.394,CD8.TEX
-0.32,-2.175,CD8.EM
-6.19,-3.743,CD8.TEX
-4.922,-3.592,CD8.TEX
1.769,3.436,CD8.CM
-5.991,-2.532,CD8.TPEX
-5.412,-4.296,CD8.TEX
-6.933,-2.828,CD8.TPEX
6.922,4.31,CD8.NaiveLike
-0.17,-1.755,CD8.CM
-0.495,-3.136,CD8.EM
-6.78,-2.72,CD8.TPEX
0.56,-1.837,CD8.EM
-6.384,-4.022,CD8.TEX
-1.201,-1.401,CD8.EM
5.134,5.154,CD8.CM
-0.063,-0.878,CD8.EM
5.66,-3.823,CD8.TEMRA
6.492,-3.766,CD8.TEMRA
-5.034,-4.797,CD8.TEX
-0.283,-1.53,CD8.CM
-6.111,-2.081,CD8.TPEX
-5.169,-0.049,CD8.TPEX
-2.192,-1.763,CD8.EM
-0.999,-0.735,CD8.EM
-4.432,-4.111,CD8.TEX
-4.794,-2.565,CD8.TEX
-2.506,-1.559,CD8.EM
0.248,-1.051,CD8.EM
1.869,3.457,CD8.CM
-6.539,-4.443,CD8.TEX
1.481,4.328,CD8.CM
-1.914,-2.15,CD8.EM
-5.649,-3.396,CD8.TEX
1.433,3.55,CD8.CM
-5.821,-0.283,CD8.TPEX
-5.547,-1.437,CD8.TPEX
-6.617,-3.524,CD8.TEX
-6.337,-3.123,CD8.TEX
1.887,3.428,CD8.CM
-5.561,-3.765,CD8.TEX
0.124,-1.307,CD8.EM
-5.02,0.01,CD8.TPEX
-0.282,-0.552,CD8.EM
-0.705,-2.925,CD8.EM
-5.907,-3.628,CD8.TEX
1.69,2.96,CD8.CM
-5.586,-4.248,CD8.TEX
-6.622,-4.093,CD8.TEX
-1.216,-2.721,CD8.EM
-7.32,-3.894,CD8.TEX
-0.517,-1.312,CD8.EM
-2.311,-2.378,CD8.EM
-1.144,-1.207,CD8.EM
-5.614,0.018,CD8.TPEX
-1.319,-1.157,CD8.EM
-6.438,-1.36,CD8.TPEX
-5.681,-3.796,CD8.TEX
-6.436,-0.538,CD8.TPEX
-5.561,-3.668,CD8.TEX
-6.253,-4.544,CD8.TEX
4.645,3.497,CD8.NaiveLike
0.081,-1.987,CD8.EM
-6.568,-3.205,CD8.TEX
-0.341,-3.086,CD8.CM
-1.718,-2.2,CD8.EM
-5.752,-3.371,CD8.TEX
-5.845,-4.073,CD8.TEX
-6.298,-4.002,CD8.TEX
-5.467,-3.89,CD8.TEX
-2.308,-1.62,CD8.TPEX
-5.758,-4.283,CD8.TEX
-5.036,-3.752,CD8.TEX
-6.119,-4.603,CD8.TEX
-6.439,-3.139,CD8.TEX
-1.631,-1.594,CD8.EM
6.774,-3.404,CD8.CM
-4.856,0.165,CD8.TPEX
7.076,4.609,CD8.CM
-6.094,-4.158,CD8.TEX
-0.198,-2.468,CD8.EM
-0.739,-0.764,CD8.EM
1.83,2.736,CD8.CM
-5.161,-4.376,CD8.TEX
-6.376,-3.286,CD8.TEX
-3.636,-2.074,CD8.EM
-5.445,-3.044,CD8.TEX
-5.303,0.171,CD8.TPEX
-5.458,-3.196,CD8.TEX
-1.095,-0.891,CD8.EM
-0.856,-2.14,CD8.EM
-6.635,-3.044,CD8.TEX
-1.172,-2.892,CD8.EM
-0.692,-2.608,CD8.EM
5.371,4.415,CD8.NaiveLike
-5.259,-4.049,CD8.TEX
2.278,4.11,CD8.CM
0.288,-0.547,CD8.CM
-5.291,-0.093,CD8.TPEX
-0.941,-1.212,CD8.EM
-1.882,-1.304,CD8.EM
-5.041,0.012,CD8.TPEX
-1.709,-2.624,CD8.EM
-1.389,-1.967,CD8.EM
0.253,-1.201,CD8.EM
5.88,-4.096,CD8.TEMRA
-6.634,-1.404,CD8.TPEX
-0.018,-1.879,CD8.EM
-7.037,-2.692,CD8.TEX
-5.263,-4.343,CD8.TEX
0.236,-1.557,CD8.EM
1.039,4.096,CD8.CM
-5.885,-0.424,CD8.TPEX
-1.568,-1.347,CD8.EM
-6.079,-4.632,CD8.TEX
-1.641,-1.748,CD8.EM
-2.362,-0.914,CD8.TEX
-5.114,0.086,CD8.TPEX
-1.079,-2.224,CD8.EM
-0.537,-0.705,CD8.EM
-5.271,-4.328,CD8.TEX
-0.154,-2.291,CD8.EM
-3.03,-2.266,CD8.EM
-1.411,-0.657,CD8.EM
-5.623,-4.506,CD8.TEX
-0.859,-0.866,CD8.EM
-5.326,-0.774,CD8.TPEX
-5.134,0.067,CD8.TPEX
-0.549,-3.129,CD8.EM
1.673,3.786,CD8.CM
-0.861,-0.781,CD8.EM
-2.211,-2.417,CD8.EM
-1.463,-1.63,CD8.EM
-6.543,-4.436,CD8.TEX
-4.878,0.269,CD8.TPEX
-0.416,-0.723,CD8.EM
-6.536,-4.553,CD8.TEX
-5.985,-0.061,CD8.TPEX
-6.013,-4.979,CD8.TEX
-5.978,-0.488,CD8.TPEX
-6.566,-3.626,CD8.TEX
-4.979,-3.188,CD8.TEX
-0.347,-1.166,CD8.EM
-5.408,-3.82,CD8.TEX
-5.302,-3.206,CD8.TEX
-2.038,-2.321,CD8.EM
7.468,4.31,CD8.NaiveLike
2.384,3.371,CD8.CM
-5.353,0.057,CD8.TPEX
6.366,-4.271,CD8.TEMRA
6.286,-4.431,CD8.TEMRA
-6.262,-1.367,CD8.TPEX
-5.732,-3.889,CD8.TEX
-5.212,-3.605,CD8.TEX
-5.855,-0.196,CD8.TPEX
-0.739,-1.63,CD8.EM
-0.677,-1.2,CD8.EM
-6.052,-0.791,CD8.TPEX
-5.807,-3.453,CD8.TEX
-6.71,-1.779,CD8.TPEX
-5.008,-4.059,CD8.TEX
-0.525,0.002,CD8.CM
-6.123,-4.646,CD8.TEX
-4.868,0.157,CD8.TPEX
-5.956,-3.81,CD8.TEX
-0.792,-2.616,CD8.EM
-4.757,-3.9,CD8.TEX
1.609,3.709,CD8.CM
-5.986,-1.84,CD8.TPEX
-5.993,-4.088,CD8.TEX
-5.653,-0.544,CD8.TPEX
-4.697,-1.168,CD8.TPEX
-5.348,-0.433,CD8.TPEX
0.428,-1.403,CD8.EM
-5.015,0.259,CD8.TPEX
-4.871,0.132,CD8.TPEX
-5.757,-4.264,CD8.TEX
-1.034,-1.419,CD8.EM
-0.919,-2.833,CD8.EM
-1.393,-0.476,CD8.EM
-6.48,-3.916,CD8.TEX
-5.03,-3.141,CD8.TEX
0.01,-1.062,CD8.EM
-6.32,-2.964,CD8.TEX
1.876,2.873,CD8.CM
-6.346,-3.326,CD8.TPEX
0.145,-1.018,CD8.CM
1.18,4.244,CD8.CM
3.877,3.795,CD8.CM
-0.577,-2.566,CD8.EM
-5.741,-4.25,CD8.TEX
-4.959,0.229,CD8.TPEX
-5.509,-2.73,CD8.TEX
-1.179,-1.805,CD8.EM
-6.218,-3.724,CD8.TEX
-5.519,-0.169,CD8.TPEX
-4.649,-3.605,CD8.TEX
-5.382,0.015,CD8.TPEX
-6.225,-3.865,CD8.TEX
-5.488,-3.96,CD8.TEX
-1.893,-0.739,CD8.CM
-5.893,-3.513,CD8.TEX
-5.192,-3.88,CD8.TEX
-2.143,-1.648,CD8.TPEX
-5.163,-3.938,CD8.TEX
-6.27,-2.056,CD8.TPEX
0.059,-0.139,CD8.CM
-6.762,-3.02,CD8.TEX
6.285,-4.527,CD8.TEMRA
-5.852,-3.923,CD8.TEX
-1.247,-2.49,CD8.EM
-6.292,-2.568,CD8.TEX
-1.233,-2.988,CD8.EM
1.427,4.242,CD8.CM
-6.082,-3.413,CD8.TEX
0.042,-2.111,CD8.EM
-1.275,-2.332,CD8.EM
-5.83,-3.924,CD8.TEX
-6.057,-0.281,CD8.TPEX
-7.033,-3.741,CD8.TEX
-0.01,-1.41,CD8.CM
-0.233,-1.24,CD8.EM
-6.607,-0.073,CD8.TPEX
-5.929,-4.112,CD8.TEX
1.35,4.223,CD8.CM
-6.16,-3.517,CD8.TPEX
-1.527,-2.904,CD8.EM
2.05,3.637,CD8.CM
-0.591,-3.023,CD8.EM
-7.015,-3.683,CD8.TEX
-0.651,-2.197,CD8.EM
-1.147,-0.911,CD8.EM
0.448,-1.95,CD8.EM
-6.774,-2.959,CD8.TEX
-0.543,-2.974,CD8.EM
-6.789,-3.621,CD8.TEX
-0.667,-0.304,CD8.EM
-6.181,-3.461,CD8.TEX
-1.852,-1.091,CD8.CM
-0.764,-1.739,CD8.EM
-5.499,0.188,CD8.TPEX
1.608,4.341,CD8.CM
6.52,-4.46,CD8.TEMRA
5.406,-4.522,CD8.CM
-5.915,-3.69,CD8.TEX
2.12,2.947,CD8.CM
-6.174,-2.036,CD8.TPEX
-6.563,-2.897,CD8.TEX
6.206,4.739,CD8.NaiveLike
2.508,2.085,CD8.CM
-5.862,-4.218,CD8.TEX
-4.68,-3.424,CD8.TEX
-5.399,-1.012,CD8.TPEX
-4.644,-2.635,CD8.TPEX
-1.606,-1.668,CD8.EM
-1.412,-2.747,CD8.EM
-0.781,-2.689,CD8.EM
-6.602,-4.333,CD8.TEX
-0.304,-1.213,CD8.EM
-6.731,-3.462,CD8.TEX
-5.775,-3.384,CD8.TEX
-2.098,-2.434,CD8.EM
1.621,4.059,CD8.CM
5.467,3.447,CD8.CM
-5.354,-1.794,CD8.TPEX
-0.23,-2.156,CD8.EM
-4.801,-3.434,CD8.TEX
-6.268,-4.051,CD8.TEX
-1.755,-1.642,CD8.EM
-0.327,-1.867,CD8.EM
-5.112,-3.703,CD8.TEX
-0.346,-1.107,CD8.EM
-5.849,-3.633,CD8.TEX
4.839,4.483,CD8.NaiveLike
-0.236,-2.853,CD8.EM
1.732,3.195,CD8.CM
-4.285,-2.192,CD8.TPEX
-6.246,-3.928,CD8.TEX
-0.617,-1.153,CD8.EM
-1.009,-2.264,CD8.EM
-6.004,-0.744,CD8.TPEX
1.083,3.889,CD8.CM
-5.524,-3.926,CD8.TEX
-1.003,-0.706,CD8.EM
-6.565,-3.933,CD8.TEX
-5.796,-4.289,CD8.TEX
-5.599,-4.104,CD8.TEX
3.278,2.899,CD8.CM
-6.112,-4.097,CD8.TEX
-1.164,-1.408,CD8.EM
-6.558,-4.285,CD8.TEX
-5.959,-2.969,CD8.TEX
-1.484,-1.65,CD8.EM
0.867,-1.782,CD8.EM
6.137,5.109,CD8.NaiveLike
-6.534,-0.04,CD8.TPEX
-5.093,-0.412,CD8.TPEX
-5.519,-3.553,CD8.TEX
-7.21,-3.453,CD8.TEX
-6.895,-3.671,CD8.TEX
-0.937,-0.94,CD8.EM
-6.896,-4.212,CD8.TEX
-0.852,-1.006,CD8.EM
-0.584,-1.253,CD8.EM
-3.512,-2.908,CD8.EM
-6.925,-2.497,CD8.TPEX
-2.554,-2.303,CD8.EM
2.075,3.684,CD8.CM
-5.942,-3.61,CD8.TEX
-0.68,-1.357,CD8.EM
-0.313,-1.901,CD8.EM
-4.43,-4.236,CD8.TEX
1.521,4.809,CD8.CM
-5.643,-0.078,CD8.TPEX
-0.475,-0.776,CD8.EM
0.077,-2.402,CD8.EM
1.928,4.079,CD8.CM
-4.798,0.201,CD8.TPEX
-5.469,-0.103,CD8.TPEX
1.06,3.824,CD8.CM
1.604,2.953,CD8.CM
-0.74,-2.109,CD8.EM
-5.822,-3.819,CD8.TEX
0.367,-2.015,CD8.EM
-0.003,-1.589,CD8.EM
-5.834,-3.306,CD8.TEX
-5.963,-3.653,CD8.TEX
-1.207,-1.543,CD8.EM
-7.098,-3.163,CD8.TEX
-5.899,-4.744,CD8.TEX
-0.274,-1.897,CD8.EM
-1.608,-2.086,CD8.EM
-5.733,-3.798,CD8.TEX
-6.846,-2.939,CD8.TEX
-0.555,-0.876,CD8.EM
-5.366,-3.669,CD8.TEX
0.171,-1.782,CD8.EM
-5.874,-3.503,CD8.TEX
-6.94,-2.333,CD8.TEX
-5.756,-2.969,CD8.TEX
-0.672,-2.08,CD8.EM
-6.435,-3.822,CD8.TEX
-0.934,-3.195,CD8.EM
-1.47,-2.413,CD8.EM
-5.258,-2.675,CD8.TEX
-6.048,-4.01,CD8.TEX
-4.88,-0.015,CD8.TPEX
-5.882,-4.176,CD8.TEX
-5.213,-0.891,CD8.TPEX
-5.673,-4.036,CD8.TEX
0.095,0.588,CD8.TEX
-6.605,-2.616,CD8.TEX
-6.449,-0.078,CD8.TPEX
-1.028,-2.098,CD8.EM
-5.689,-2.112,CD8.TPEX
1.503,2.988,CD8.CM
-0.883,-1.678,CD8.EM
-1.756,-0.988,CD8.TPEX
5.665,4.337,CD8.NaiveLike
-1.016,-0.894,CD8.EM
1.742,4.245,CD8.CM
-0.968,-1.835,CD8.EM
0.161,-1.248,CD8.EM
-5.693,-3.01,CD8.TEX
-6.16,-1.027,CD8.TPEX
-0.413,-2.45,CD8.EM
6.333,-3.864,CD8.TEMRA
-0.735,-2.369,CD8.EM
-7.037,-3.07,CD8.TEX
-1.299,-1.35,CD8.EM
2.159,2.553,CD8.CM
0.304,-0.431,CD8.EM
-5.048,0.243,CD8.TPEX
-0.112,-2.542,CD8.EM
-6.294,-3.32,CD8.TEX
1.711,3.302,CD8.CM
1.656,4.676,CD8.CM
-5.838,0.048,CD8.TPEX
-3.08,-2.086,CD8.TEX
-0.815,-2.285,CD8.EM
-0.519,-1.785,CD8.EM
1.818,2.98,CD8.CM
-4.544,-3.529,CD8.TEX
1.709,4.189,CD8.CM
-5.964,-3.763,CD8.TEX
-6.113,-3.736,CD8.TEX
2.461,3.128,CD8.CM
-0.184,-2.653,CD8.EM
-6.116,-1.352,CD8.TPEX
-7.031,-3.597,CD8.TEX
-1.398,-1.429,CD8.EM
-0.462,-2.793,CD8.EM
6.481,-4.991,CD8.TEMRA
-5.939,-3.731,CD8.TEX
7.32,3.657,CD8.NaiveLike
-6.165,-3.586,CD8.TEX
-3.596,-4.095,CD8.TEX
-5.407,-3.22,CD8.TEX
-4.908,0.101,CD8.TPEX
-5.612,-4.114,CD8.TEX
-6.64,-3.819,CD8.TEX
0.014,-1.786,CD8.EM
-5.59,-3.266,CD8.TEX
6.058,-4.418,CD8.TEMRA
-0.26,-0.19,CD8.EM
-3.504,-2.544,CD8.TPEX
-5.48,-4.027,CD8.TEX
0.607,-1.465,CD8.EM
1.653,4.798,CD8.CM
-5.971,-0.532,CD8.TPEX
-5.548,-3.415,CD8.TEX
1.395,4.633,CD8.CM
-6.975,-2.959,CD8.TEX
-3.701,-2.646,CD8.TPEX
-6.128,-4.616,CD8.TEX
-6.354,-4.222,CD8.TEX
-1.012,-1.484,CD8.EM
-6.413,-3.481,CD8.TEX
-0.485,-0.634,CD8.EM
-0.463,-1.477,CD8.EM
-6.807,-3.908,CD8.TEX
-5.152,0.11,CD8.TPEX
0.126,0.052,CD8.CM
-1.284,-2.511,CD8.EM
-6.483,-2.992,CD8.TEX
6.712,-3.998,CD8.TEMRA
-6.608,-2.749,CD8.TEX
-2.228,-2.354,CD8.EM
-6.432,-4.631,CD8.TEX
0.13,-1.728,CD8.EM
-5.19,0.028,CD8.TPEX
-4.956,-3.689,CD8.TEX
5.316,-4.109,CD8.TEMRA
-6.19,-3.803,CD8.TEX
-2.925,-1.93,CD8.EM
3.187,3.945,CD8.CM
1.273,4.267,CD8.CM
-5.983,-0.016,CD8.TPEX
-4.944,-4.158,CD8.TEX
-6.38,-2.671,CD8.TEX
-6.183,-0.34,CD8.TPEX
-0.384,-1.644,CD8.EM
-4.684,-2.537,CD8.TEX
2.154,2.702,CD8.CM
-0.972,-0.86,CD8.EM
-5.326,-0.206,CD8.TPEX
-1.094,-2.724,CD8.EM
-0.745,-1.668,CD8.EM
1.149,2.733,CD8.CM
1.146,3.255,CD8.CM
-1.6,-2.632,CD8.EM
-1.684,-1.763,CD8.EM
-0.628,-2.328,CD8.EM
-0.616,-2.469,CD8.EM
-4.725,0.128,CD8.TPEX
1.857,3.844,CD8.CM
6.982,3.752,CD8.NaiveLike
-1.028,-2.671,CD8.EM
1.934,3.503,CD8.CM
-1.556,6.984,CD8.MAIT
1.641,4.036,CD8.CM
-1.016,-2.966,CD8.EM
5.731,-4.133,CD8.TEMRA
0.293,-2.566,CD8.EM
-1.859,7.551,CD8.MAIT
-0.928,-1.915,CD8.EM
-1.917,-1.912,CD8.EM
-1.743,-1.503,CD8.EM
-1.871,7.757,CD8.MAIT
7.056,3.693,CD8.CM
-1.055,-2.516,CD8.EM
-5.08,-3.231,CD8.TPEX
-1.437,-2.842,CD8.EM
-1.111,-2.314,CD8.EM
6.383,-4.251,CD8.TEMRA
-0.009,-2.175,CD8.EM
-0.878,-2.503,CD8.EM
3.95,3.55,CD8.NaiveLike
1.448,3.691,CD8.CM
0.667,-1.54,CD8.EM
-1.348,-1.625,CD8.EM
-5.078,-4.504,CD8.TEX
-0.264,-1.659,CD8.EM
0.995,3.205,CD8.CM
-0.788,-1.91,CD8.EM
-5.342,-3.364,CD8.TEX
-0.489,-2.661,CD8.EM
-1.371,-1.845,CD8.EM
1.514,4.442,CD8.CM
4.768,4.538,CD8.CM
-0.467,-2.432,CD8.EM
1.158,0.068,CD8.CM
-2.032,7.784,CD8.MAIT
-1.839,7.787,CD8.MAIT
5.232,-4.578,CD8.TEMRA
-2.25,7.626,CD8.MAIT
-0.715,-2.829,CD8.EM
-1.745,-1.753,CD8.EM
-0.576,-1.672,CD8.EM
-5.248,-3.417,CD8.TEX
-0.355,-2.234,CD8.EM
6.034,-4.439,CD8.TEMRA
-0.097,-1.702,CD8.EM
1.744,3.554,CD8.CM
-6.604,-0.174,CD8.TPEX
6.556,-3.815,CD8.TEMRA
1.018,3.241,CD8.CM
2.086,2.727,CD8.CM
1.855,3.914,CD8.CM
-0.492,-1.501,CD8.EM
-0.367,-2.664,CD8.EM
-5.583,-4.162,CD8.TEX
2.12,3.599,CD8.CM
-5.139,-4.46,CD8.TEX
6.155,-4.036,CD8.TEMRA
4.898,4.015,CD8.NaiveLike
6.935,4.053,CD8.CM
5.926,5.0,CD8.NaiveLike
0.023,-1.883,CD8.EM
-1.244,-2.716,CD8.EM
-4.646,-4.011,CD8.TEX
-5.034,-3.078,CD8.TEX
5.727,-4.495,CD8.TEMRA
-6.331,-4.19,CD8.TEX
-0.941,-1.093,CD8.EM
6.086,-4.616,CD8.TEMRA
-4.187,-3.065,CD8.TEX
-0.092,-1.818,CD8.EM
-1.165,-1.849,CD8.EM
6.903,-4.355,CD8.TEMRA
-2.904,7.863,CD8.MAIT
2.058,3.328,CD8.CM
-4.765,-3.612,CD8.TEX
-1.38,-2.3,CD8.EM
-6.304,-4.027,CD8.TEX
-4.566,-3.277,CD8.TEX
-5.122,-3.814,CD8.TEX
-1.955,-2.353,CD8.EM
6.178,5.157,CD8.NaiveLike
-0.614,-1.915,CD8.EM
-0.709,-1.03,CD8.EM
-6.055,-4.261,CD8.TEX
-4.217,-3.758,CD8.TEX
-0.928,-0.722,CD8.EM
-5.369,-3.146,CD8.TEX
-1.05,-2.262,CD8.EM
-0.429,-0.596,CD8.EM
4.589,3.516,CD8.CM
6.402,4.584,CD8.NaiveLike
-6.907,-4.434,CD8.TEX
-1.546,7.488,CD8.MAIT
0.455,0.24,CD8.CM
-0.809,-1.05,CD8.EM
-5.044,-4.097,CD8.TEX
-0.595,-2.285,CD8.EM
-0.821,-2.005,CD8.EM
-0.887,-2.626,CD8.EM
-0.783,-1.568,CD8.EM
-1.015,-2.499,CD8.EM
-0.396,-2.184,CD8.EM
-0.243,-1.393,CD8.EM
-1.759,7.151,CD8.MAIT
1.93,3.213,CD8.CM
-3.163,7.933,CD8.MAIT
-6.695,-4.211,CD8.TEX
6.733,-4.2,CD8.TEMRA
-2.217,7.585,CD8.MAIT
1.412,1.551,CD8.CM
6.608,-4.249,CD8.TEMRA
-1.136,-2.463,CD8.EM
-5.176,-3.596,CD8.TEX
-4.618,-4.862,CD8.TEX
2.354,3.92,CD8.CM
2.299,3.458,CD8.CM
6.19,-4.362,CD8.TEMRA
-1.998,7.307,CD8.MAIT
-0.352,-2.827,CD8.EM
-1.459,-2.969,CD8.EM
-0.9,-1.65,CD8.EM
-0.343,-0.939,CD8.EM
-2.244,7.927,CD8.MAIT
6.137,-4.522,CD8.TEMRA
5.981,-4.271,CD8.TEMRA
4.547,4.943,CD8.NaiveLike
-6.205,-2.992,CD8.TEX
1.375,4.45,CD8.CM
6.326,-4.371,CD8.TEMRA
5.9,-4.059,CD8.TEMRA
-0.955,-2.307,CD8.EM
-5.626,-4.07,CD8.TEX
-6.835,-3.42,CD8.TEX
6.163,-4.362,CD8.TEMRA
-4.36,-3.711,CD8.TEX
-0.632,-1.874,CD8.EM
-5.119,-3.316,CD8.TEX
-4.087,-3.409,CD8.TEX
-1.905,7.366,CD8.MAIT
-0.376,-2.943,CD8.EM
6.223,-4.573,CD8.TEMRA
5.794,4.488,CD8.NaiveLike
-0.185,-1.737,CD8.EM
6.351,-4.667,CD8.TEMRA
-4.057,-2.925,CD8.TEX
-0.21,-1.605,CD8.EM
0.593,-1.957,CD8.CM
0.983,3.94,CD8.CM
-2.735,-2.027,CD8.EM
-0.465,-1.945,CD8.EM
-4.662,-3.282,CD8.TEX
-0.518,-2.235,CD8.EM
-1.3,-2.7,CD8.EM
-1.673,-2.357,CD8.EM
-1.534,7.96,CD8.MAIT
-0.466,-1.14,CD8.EM
-3.929,-3.51,CD8.TEX
0.785,-1.783,CD8.CM
-0.375,-1.543,CD8.EM
-1.958,7.709,CD8.MAIT
6.049,-4.267,CD8.TEMRA
1.835,3.13,CD8.CM
-2.017,7.549,CD8.CM
-0.757,-2.856,CD8.EM
6.355,-4.227,CD8.TEMRA
-4.422,-3.524,CD8.TEX
-0.437,-2.712,CD8.EM
4.212,2.611,CD8.CM
5.748,3.901,CD8.NaiveLike
-4.999,-3.835,CD8.TEX
-0.263,-0.692,CD8.EM
1.83,3.099,CD8.CM
-1.108,-1.682,CD8.EM
-1.097,-2.844,CD8.EM
-1.068,-2.639,CD8.EM
6.65,4.375,CD8.NaiveLike
-0.747,-2.337,CD8.EM
-1.853,7.229,CD8.MAIT
0.068,-2.042,CD8.EM
-1.237,-2.651,CD8.EM
-4.559,-3.34,CD8.TEX
6.196,4.155,CD8.CM
-1.695,-2.27,CD8.EM
-0.58,-2.118,CD8.EM
2.223,2.913,CD8.CM
-2.42,7.926,CD8.MAIT
-4.289,-3.028,CD8.TEX
6.3,-4.365,CD8.TEMRA
0.159,-2.247,CD8.EM
2.026,3.336,CD8.CM
0.97,2.376,CD8.CM
6.099,-3.799,CD8.TEMRA
-1.062,-1.063,CD8.EM
-5.504,-4.066,CD8.TEX
-0.278,-1.717,CD8.EM
-6.742,-1.225,CD8.TPEX
1.941,4.666,CD8.CM
0.235,-1.923,CD8.EM
-1.291,-2.416,CD8.EM
-6.212,-3.315,CD8.TEX
-4.226,-3.309,CD8.TEX
-1.208,-2.588,CD8.EM
5.476,4.861,CD8.NaiveLike
6.457,-4.278,CD8.TEMRA
-5.254,-3.26,CD8.TEX
-1.746,7.01,CD8.CM
-2.312,7.754,CD8.MAIT
6.505,-4.481,CD8.TEMRA
-0.802,-2.643,CD8.EM
-5.046,-3.468,CD8.TEX
-2.002,7.649,CD8.MAIT
-2.158,7.755,CD8.MAIT
-0.679,-2.373,CD8.EM
6.631,-3.867,CD8.TEMRA
-2.066,7.558,CD8.MAIT
