UMAP_1,UMAP_2,state
10.068,5.21,GZMK+ Tex
-0.659,0.004,Tn
6.297,1.692,ITGAE+ Trm
6.285,5.591,CREM+ Trm
2.099,4.935,CMC1+ Temra
6.929,7.314,ITGAE+ Tex
3.802,1.071,Tcm
6.826,9.62,XBP1+ Tex
-1.182,-0.318,Tn
8.692,8.396,ITGAE+ Tex
8.223,4.221,ITGB2+ Trm
6.788,4.852,ITGB2+ Trm
0.417,7.111,CMC1+ Temra
2.468,8.492,GNLY+ Temra
1.648,6.448,CMC1+ Temra
0.95,5.624,CMC1+ Temra
1.161,4.884,GNLY+ Temra
4.552,8.788,ZNF683+ Teff
1.832,4.526,CMC1+ Temra
-0.3,8.046,GNLY+ Temra
6.126,2.269,GZMK+ Tem
7.113,4.285,CREM+ Trm
9.272,3.931,ITGB2+ Trm
6.317,4.278,ITGB2+ Trm
2.403,-0.804,Tn
7.296,5.147,CREM+ Trm
10.531,6.217,GZMK+ Tex
4.822,5.484,Early Tcm/Tem
1.586,6.078,CMC1+ Temra
7.695,5.955,ITGB2+ Trm
7.836,3.141,GZMK+ Tem
-1.272,7.114,GNLY+ Temra
5.156,9.216,CMC1+ Temra
9.579,5.096,GZMK+ Tex
4.53,1.493,Tcm
1.056,5.53,CMC1+ Temra
8.584,4.501,ITGB2+ Trm
4.914,7.385,ITGAE+ Trm
2.842,6.51,CMC1+ Temra
5.622,5.825,ITGAE+ Trm
10.912,6.396,GZMK+ Tex
0.136,6.577,CMC1+ Temra
9.899,5.897,GZMK+ Tex
5.107,6.382,ITGAE+ Trm
5.695,6.82,ITGAE+ Tex
-0.818,8.698,GNLY+ Temra
0.358,5.647,CMC1+ Temra
8.385,5.464,CREM+ Trm
0.076,-0.462,Tn
0.668,6.853,CMC1+ Temra
8.941,4.925,ITGB2+ Trm
5.724,7.222,ITGAE+ Tex
-0.678,4.145,ILTCK
4.037,5.907,ITGB2+ Trm
10.484,6.809,GZMK+ Tex
5.394,4.368,ITGAE+ Trm
8.53,2.65,ITGB2+ Trm
10.27,5.972,GZMK+ Tex
4.098,3.659,Early Tcm/Tem
5.953,2.891,GZMK+ Tem
3.721,4.25,GZMK+ Tem
4.56,4.5,ITGAE+ Trm
3.045,4.668,CMC1+ Temra
0.018,8.901,GNLY+ Temra
0.915,1.059,Tn
0.264,7.638,GNLY+ Temra
6.443,7.026,ITGAE+ Tex
8.498,3.84,ITGB2+ Trm
0.442,7.6,GNLY+ Temra
6.267,3.384,ITGB2+ Trm
5.286,4.202,ITGAE+ Trm
1.134,-1.187,Tn
0.496,7.617,GNLY+ Temra
5.45,5.647,ITGAE+ Trm
9.036,6.387,GZMK+ Tex
-0.224,7.275,GNLY+ Temra
7.491,5.556,CREM+ Trm
0.294,6.394,CMC1+ Temra
2.96,7.759,GNLY+ Temra
1.764,-1.975,Tn
6.923,6.358,CREM+ Trm
5.42,2.327,ITGB2+ Trm
1.32,6.905,GNLY+ Temra
8.487,7.697,ITGAE+ Tex
1.781,-0.465,Tn
-0.862,6.433,GNLY+ Temra
10.776,6.262,GZMK+ Tex
4.159,3.216,ITGAE+ Trm
1.477,4.571,CMC1+ Temra
10.223,9.71,Cycling T
6.43,3.498,ITGB2+ Trm
1.624,3.716,CMC1+ Temra
1.323,5.173,CMC1+ Temra
4.762,1.145,Tcm
-0.782,-1.639,Tn
8.999,4.767,CREM+ Trm
6.319,-0.685,MAIT
10.422,5.941,GZMK+ Tex
10.098,5.401,Tex-Tpex
7.094,3.544,GZMK+ Tem
11.311,9.971,Cycling T
11.06,9.5,Cycling T
4.654,4.476,ITGAE+ Trm
10.565,9.557,Cycling T
3.809,6.548,CMC1+ Temra
7.544,4.878,ITGB2+ Trm
2.048,-1.48,Tn
4.839,7.196,ITGAE+ Trm
-1.002,-0.552,Tn
3.919,10.374,ZNF683+ Teff
3.477,0.591,Tcm
3.172,4.187,Early Tcm/Tem
1.816,8.5,GNLY+ Temra
2.362,4.236,GZMK+ Tem
5.742,-0.538,MAIT
1.413,6.139,CMC1+ Temra
6.65,6.323,CREM+ Trm
5.098,0.516,Tcm
1.271,6.69,CMC1+ Temra
7.527,3.744,ITGB2+ Trm
10.34,6.606,GZMK+ Tex
1.761,-0.237,Tn
10.431,6.889,GZMK+ Tex
4.093,1.452,Tcm
7.374,4.176,ITGB2+ Trm
4.752,-2.102,MAIT
8.634,5.827,ITGAE+ Tex
7.268,5.722,CREM+ Trm
10.118,6.625,GZMK+ Tex
7.774,6.395,ITGAE+ Tex
5.746,5.521,ITGAE+ Trm
0.946,-0.368,Tn
5.562,3.946,ITGAE+ Trm
7.336,3.375,ITGB2+ Trm
5.523,5.831,ITGAE+ Trm
7.225,1.933,GZMK+ Tem
2.64,8.212,GNLY+ Temra
3.039,3.466,Early Tcm/Tem
5.586,2.668,ITGB2+ Trm
1.945,3.97,CMC1+ Temra
5.487,3.82,ITGAE+ Trm
5.148,5.347,ITGAE+ Trm
11.156,6.662,SELL+ Tpex
10.872,10.077,Cycling T
1.646,4.702,CMC1+ Temra
5.527,4.866,ITGAE+ Trm
1.652,-0.631,Tn
3.019,3.395,Early Tcm/Tem
0.362,0.616,Tn
4.625,7.148,ITGAE+ Trm
1.748,-1.617,Tn
0.871,7.688,GNLY+ Temra
3.559,6.496,ITGB2+ Trm
11.31,10.035,Cycling T
5.18,6.164,ITGAE+ Trm
0.803,1.39,Tn
7.32,4.197,ITGB2+ Trm
2.858,6.779,CMC1+ Temra
3.827,8.444,ZNF683+ Teff
5.814,2.163,ITGB2+ Trm
2.519,6.957,CMC1+ Temra
7.033,7.003,XBP1+ Tex
5.765,4.086,ITGAE+ Trm
1.564,-1.748,Tn
6.121,8.143,XBP1+ Tex
8.72,3.041,GZMK+ Tem
5.511,6.88,ITGAE+ Trm
9.599,9.074,Cycling T
0.848,6.359,CMC1+ Temra
1.93,-0.925,Tn
1.435,6.166,CMC1+ Temra
5.729,10.929,ZNF683+ Teff
-0.016,5.837,CMC1+ Temra
5.688,4.432,ITGAE+ Trm
11.134,9.346,Cycling T
10.34,6.085,GZMK+ Tex
2.947,3.781,Early Tcm/Tem
-0.72,6.018,CMC1+ Temra
8.809,7.726,ITGAE+ Tex
5.194,6.02,ITGAE+ Trm
2.7,2.855,Early Tcm/Tem
11.252,9.609,Cycling T
5.638,2.867,ITGAE+ Trm
7.312,9.037,XBP1+ Tex
3.084,5.307,Early Tcm/Tem
10.364,7.11,GZMK+ Tex
1.402,0.739,Tn
0.158,-0.322,Tn
6.303,0.712,ITGAE+ Trm
2.938,6.58,CMC1+ Temra
0.454,5.648,CMC1+ Temra
4.429,9.531,ZNF683+ Teff
5.854,2.371,GZMK+ Tem
9.907,7.192,GZMK+ Tex
4.12,4.934,Early Tcm/Tem
2.76,5.602,CMC1+ Temra
11.111,11.344,Cycling T
0.966,6.379,CMC1+ Temra
7.891,1.359,GZMK+ Tem
10.073,6.311,GZMK+ Tex
8.999,3.873,GZMK+ Tem
9.132,6.946,ITGAE+ Tex
5.771,6.575,ITGAE+ Trm
6.394,2.794,GZMK+ Tem
6.712,3.357,ITGB2+ Trm
3.863,4.175,CMC1+ Temra
6.606,5.558,CREM+ Trm
6.954,4.161,ITGB2+ Trm
5.465,1.845,GZMK+ Tem
2.931,1.191,Tn
5.058,2.142,ITGAE+ Trm
1.676,5.321,CMC1+ Temra
-0.01,6.111,CMC1+ Temra
7.666,3.734,ITGB2+ Trm
2.851,7.196,CMC1+ Temra
3.998,2.389,Tcm
5.155,1.477,GZMK+ Tem
4.876,4.545,ITGAE+ Trm
8.308,6.856,ITGAE+ Tex
8.449,2.81,GZMK+ Tem
3.068,4.284,CMC1+ Temra
5.564,4.913,ITGAE+ Trm
6.815,2.875,GZMK+ Tem
0.503,5.173,CMC1+ Temra
4.421,4.443,ITGAE+ Trm
8.956,3.881,ITGB2+ Trm
9.417,7.31,ITGAE+ Tex
3.789,2.361,ITGAE+ Trm
0.267,6.427,CMC1+ Temra
3.701,5.012,Early Tcm/Tem
6.425,7.484,Tex-Tpex
6.45,6.727,ITGAE+ Tex
4.285,2.768,ITGAE+ Trm
4.3,4.672,Early Tcm/Tem
6.536,6.92,ITGAE+ Trm
3.556,4.456,Early Tcm/Tem
1.342,7.455,CMC1+ Temra
0.671,5.448,CMC1+ Temra
1.651,-1.531,Tn
6.752,7.482,ITGAE+ Tex
10.052,4.041,SELL+ Tpex
4.418,1.862,Tcm
2.12,6.01,CMC1+ Temra
7.914,8.027,ITGAE+ Tex
0.442,5.429,CMC1+ Temra
5.407,3.459,ITGAE+ Trm
7.376,9.221,XBP1+ Tex
5.614,8.977,XBP1+ Tex
5.96,2.38,Tcm
3.96,2.714,Early Tcm/Tem
10.98,9.38,Cycling T
9.054,5.092,ITGB2+ Trm
-1.525,8.48,GNLY+ Temra
0.072,5.582,CMC1+ Temra
6.84,7.196,ITGAE+ Tex
8.287,5.227,CREM+ Trm
3.156,3.436,Early Tcm/Tem
3.258,3.654,Early Tcm/Tem
5.882,-1.959,MAIT
3.768,4.487,Early Tcm/Tem
9.036,9.165,Cycling T
8.525,6.537,ITGAE+ Tex
1.689,1.524,Tn
1.034,6.972,GNLY+ Temra
5.506,4.064,Early Tcm/Tem
4.845,7.585,ZNF683+ Teff
8.412,2.145,GZMK+ Tem
0.581,-1.229,Tn
6.252,3.036,ITGB2+ Trm
3.424,6.922,CMC1+ Temra
5.404,5.41,ITGAE+ Trm
10.156,6.224,GZMK+ Tex
7.766,2.091,GZMK+ Tem
2.876,5.209,ILTCK
7.398,7.589,ITGAE+ Tex
-1.752,7.999,GNLY+ Temra
3.751,5.63,Early Tcm/Tem
-0.118,-1.292,Tn
6.144,7.404,ITGAE+ Tex
10.334,5.758,GZMK+ Tex
6.955,8.322,ITGAE+ Tex
-0.758,-0.406,Tn
6.525,3.406,ITGAE+ Trm
9.214,10.729,Cycling T
1.15,6.928,CMC1+ Temra
7.234,9.201,XBP1+ Tex
3.88,1.328,GZMK+ Tem
0.685,7.383,CMC1+ Temra
6.486,-1.167,MAIT
3.166,4.09,Early Tcm/Tem
4.612,2.199,Tcm
10.799,10.571,Cycling T
-0.106,6.912,CMC1+ Temra
7.711,7.651,ITGAE+ Tex
0.948,5.496,CMC1+ Temra
8.339,5.995,CMC1+ Temra
6.842,9.144,XBP1+ Tex
1.476,6.335,CMC1+ Temra
6.908,9.54,XBP1+ Tex
2.166,-1.495,Tn
2.654,3.828,Early Tcm/Tem
6.38,5.104,ITGB2+ Trm
1.367,-0.524,Tn
1.225,5.059,CMC1+ Temra
9.691,5.713,GZMK+ Tex
-1.558,-1.2,Tn
7.551,8.317,ITGAE+ Tex
10.574,7.642,GZMK+ Tex
-0.231,6.193,CMC1+ Temra
7.464,1.797,GZMK+ Tem
5.189,6.636,ITGAE+ Tex
7.757,8.526,ITGAE+ Tex
-0.753,7.076,GNLY+ Temra
9.202,6.821,GZMK+ Tex
10.435,3.738,SELL+ Tpex
11.335,11.629,Cycling T
1.207,1.988,Tn
1.5,6.154,CMC1+ Temra
5.066,7.102,ITGAE+ Trm
6.685,5.793,ITGAE+ Trm
0.132,6.501,CMC1+ Temra
5.348,3.624,ITGAE+ Trm
9.488,8.518,Cycling T
2.688,3.453,Early Tcm/Tem
3.056,4.34,ITGB2+ Trm
0.699,5.684,CMC1+ Temra
10.616,6.247,GZMK+ Tex
7.554,8.938,ITGAE+ Tex
9.94,5.211,GZMK+ Tex
3.543,2.112,Tcm
10.297,5.615,GZMK+ Tex
8.517,7.718,ITGAE+ Tex
9.42,7.051,GZMK+ Tex
5.938,5.249,CREM+ Trm
8.835,4.873,ITGB2+ Trm
0.659,6.291,CMC1+ Temra
4.823,6.496,ITGAE+ Trm
10.626,7.351,GZMK+ Tex
11.318,11.068,Cycling T
3.536,3.541,Early Tcm/Tem
7.684,5.423,Tcm
5.625,1.785,GZMK+ Tem
5.627,4.642,ITGAE+ Trm
7.88,8.476,ITGAE+ Tex
8.049,7.874,XBP1+ Tex
2.267,0.214,Tn
-0.157,6.161,CMC1+ Temra
5.625,5.906,ITGAE+ Trm
9.734,5.65,GZMK+ Tex
9.965,5.781,GZMK+ Tex
8.986,3.324,ITGB2+ Trm
1.536,5.129,CMC1+ Temra
4.744,6.01,ITGAE+ Trm
8.901,7.154,GZMK+ Tex
6.414,10.203,XBP1+ Tex
1.889,-0.578,Tn
10.929,6.622,GZMK+ Tex
8.248,2.76,ITGB2+ Trm
0.908,8.528,GNLY+ Temra
9.163,4.563,ITGB2+ Trm
5.101,10.182,ZNF683+ Teff
7.23,3.446,ITGB2+ Trm
1.759,4.569,CMC1+ Temra
0.095,-0.408,Tn
9.97,6.347,GZMK+ Tex
4.825,5.59,ITGAE+ Trm
3.725,1.229,Tn
7.833,4.018,GZMK+ Tem
2.346,8.684,GNLY+ Temra
-0.638,-0.654,Tn
-0.478,6.872,CMC1+ Temra
4.912,8.215,ZNF683+ Teff
9.651,6.066,GZMK+ Tex
-0.654,4.549,ILTCK
0.752,4.756,CMC1+ Temra
7.177,5.117,CREM+ Trm
6.979,3.525,ITGB2+ Trm
7.994,5.627,CREM+ Trm
7.207,1.303,GZMK+ Tem
5.684,4.84,ITGB2+ Trm
5.617,6.627,ITGAE+ Trm
0.518,6.253,CMC1+ Temra
-0.056,-0.846,Tn
6.089,2.465,GZMK+ Tem
1.557,3.512,Early Tcm/Tem
0.95,6.621,CMC1+ Temra
2.074,7.581,CMC1+ Temra
5.532,-0.705,MAIT
0.452,5.727,CMC1+ Temra
9.881,5.459,GZMK+ Tex
3.809,4.096,Early Tcm/Tem
-0.607,3.838,ILTCK
9.398,7.812,ITGAE+ Tex
0.716,6.48,CMC1+ Temra
5.056,5.592,CREM+ Trm
8.252,7.23,ITGAE+ Tex
8.782,6.002,GZMK+ Tex
-1.121,8.461,GNLY+ Temra
-0.625,-0.967,Tn
3.085,1.193,Tn
0.16,6.719,GNLY+ Temra
2.273,6.824,CMC1+ Temra
10.43,6.606,GZMK+ Tex
6.223,2.426,ITGB2+ Trm
2.132,-1.619,Tn
-2.216,-0.828,Tn
0.932,8.727,GNLY+ Temra
5.741,7.219,ITGAE+ Trm
1.792,6.32,CMC1+ Temra
-0.873,6.013,GNLY+ Temra
10.438,5.981,GZMK+ Tex
4.563,8.724,ZNF683+ Teff
1.247,4.97,CMC1+ Temra
9.324,5.5,GZMK+ Tex
-0.701,6.76,GNLY+ Temra
-0.249,7.985,GNLY+ Temra
3.139,1.053,Tcm
1.293,1.327,Tn
6.05,4.514,ITGAE+ Trm
6.474,7.004,ITGAE+ Tex
5.326,4.808,ITGAE+ Trm
1.287,4.869,CMC1+ Temra
7.185,9.928,XBP1+ Tex
4.887,7.751,ITGAE+ Trm
3.286,2.758,Early Tcm/Tem
5.559,-2.26,MAIT
7.953,7.799,ITGAE+ Tex
-1.298,-0.11,Tn
7.106,4.933,CREM+ Trm
0.945,4.207,ILTCK
2.043,6.928,GNLY+ Temra
5.303,1.691,GZMK+ Tem
2.33,-0.938,Tn
4.4,3.288,Tcm
7.987,3.637,ITGB2+ Trm
1.429,5.457,CMC1+ Temra
9.526,6.36,GZMK+ Tex
1.987,5.707,CMC1+ Temra
6.237,1.881,GZMK+ Tem
0.456,4.967,CMC1+ Temra
4.883,8.929,ZNF683+ Teff
7.012,4.266,CREM+ Trm
7.044,2.583,GZMK+ Tem
2.898,3.456,Early Tcm/Tem
1.433,5.825,CMC1+ Temra
5.588,6.603,ITGAE+ Tex
3.814,4.879,CMC1+ Temra
0.616,-1.142,Tn
2.555,7.432,CMC1+ Temra
2.958,3.723,Early Tcm/Tem
7.789,3.128,ITGB2+ Trm
0.942,-1.28,Tn
0.174,5.698,CMC1+ Temra
3.246,7.109,GNLY+ Temra
6.758,2.71,ITGB2+ Trm
6.269,0.758,ITGAE+ Trm
5.893,4.388,ITGAE+ Trm
2.973,5.609,CMC1+ Temra
7.162,8.451,ITGAE+ Tex
4.047,5.12,Early Tcm/Tem
7.22,9.837,XBP1+ Tex
0.709,-1.279,Tn
4.376,7.186,ITGAE+ Trm
10.74,6.667,GZMK+ Tex
3.483,3.386,Early Tcm/Tem
5.88,2.261,ITGB2+ Trm
6.027,4.61,CREM+ Trm
1.095,1.168,Tn
-0.408,6.045,GNLY+ Temra
0.136,6.249,CMC1+ Temra
0.211,5.415,CMC1+ Temra
10.645,6.495,GZMK+ Tex
5.256,1.824,GZMK+ Tem
0.622,7.124,CMC1+ Temra
7.814,1.705,GZMK+ Tem
1.786,7.808,CMC1+ Temra
-0.754,-0.374,Tn
8.017,2.55,GZMK+ Tem
-0.775,7.948,GNLY+ Temra
7.746,2.538,GZMK+ Tem
5.33,3.868,ITGAE+ Trm
6.56,3.893,CREM+ Trm
7.287,9.238,XBP1+ Tex
8.374,6.259,ITGAE+ Tex
4.016,3.819,ITGAE+ Trm
0.548,6.362,CMC1+ Temra
8.786,2.915,ITGB2+ Trm
3.876,4.773,Early Tcm/Tem
2.659,7.326,CMC1+ Temra
-0.223,3.913,ILTCK
3.627,2.706,Early Tcm/Tem
10.661,6.059,GZMK+ Tex
0.886,-1.813,Tn
0.304,5.245,CMC1+ Temra
2.18,1.083,Tn
4.727,7.58,ITGAE+ Trm
1.357,8.032,GNLY+ Temra
-0.058,7.132,CMC1+ Temra
0.23,6.218,CMC1+ Temra
0.734,4.123,ILTCK
1.43,5.197,CMC1+ Temra
5.516,2.611,ITGB2+ Trm
1.632,3.584,ILTCK
4.366,2.547,Tcm
5.487,-2.722,MAIT
1.504,1.612,Tn
2.6,-0.995,Tn
9.311,4.567,GZMK+ Tex
0.816,-1.514,Tn
6.62,0.443,MAIT
0.684,4.501,CMC1+ Temra
7.682,8.267,ITGAE+ Tex
0.941,6.118,CMC1+ Temra
9.314,7.087,GZMK+ Tex
8.596,6.755,ITGAE+ Tex
7.606,4.444,CREM+ Trm
1.941,7.305,CMC1+ Temra
-0.003,-0.719,Tn
1.605,3.198,Early Tcm/Tem
4.217,4.255,Early Tcm/Tem
10.116,5.717,GZMK+ Tex
0.652,5.823,CMC1+ Temra
6.619,5.358,ITGB2+ Trm
4.798,10.47,ZNF683+ Teff
4.474,8.681,ZNF683+ Teff
5.129,-2.327,MAIT
0.424,8.7,GNLY+ Temra
2.318,7.249,CMC1+ Temra
6.9,9.177,XBP1+ Tex
6.774,5.835,CREM+ Trm
-1.76,0.707,Tn
7.532,9.775,XBP1+ Tex
9.21,6.518,ITGAE+ Tex
3.085,3.784,Early Tcm/Tem
3.475,6.196,CMC1+ Temra
0.165,-1.146,Tn
2.118,-0.133,Tn
1.788,-0.183,Tn
2.273,0.154,Tn
5.84,5.019,ITGAE+ Trm
4.409,5.078,ITGAE+ Trm
1.022,1.548,Tn
1.883,-1.218,Tn
6.944,5.187,CREM+ Trm
7.472,3.122,GZMK+ Tem
6.286,1.134,ITGAE+ Trm
0.417,5.243,CMC1+ Temra
5.195,3.98,Tcm
5.607,8.198,ZNF683+ Teff
3.587,3.509,Early Tcm/Tem
10.243,6.598,GZMK+ Tex
10.299,6.107,GZMK+ Tex
4.363,4.068,Early Tcm/Tem
0.615,6.045,CMC1+ Temra
-1.686,8.068,GNLY+ Temra
10.583,8.224,GZMK+ Tex
1.827,-0.771,Tn
5.657,3.261,ITGAE+ Trm
6.146,2.436,ITGAE+ Trm
5.308,4.847,CMC1+ Temra
6.235,8.101,ZNF683+ Teff
10.218,6.846,GZMK+ Tex
-0.56,5.939,CMC1+ Temra
8.858,3.653,ITGB2+ Trm
2.328,-1.514,Tn
2.529,3.975,CMC1+ Temra
1.888,5.528,CMC1+ Temra
9.648,4.931,GZMK+ Tex
5.939,3.609,ITGAE+ Trm
-0.228,-1.791,Tn
4.817,7.414,ITGAE+ Trm
6.416,3.185,ITGB2+ Trm
1.215,-1.458,Tn
5.974,3.074,ITGAE+ Trm
4.562,6.559,Early Tcm/Tem
2.317,0.358,Tn
0.494,5.927,CMC1+ Temra
6.402,3.624,ITGAE+ Trm
0.823,6.438,CMC1+ Temra
1.448,6.288,GNLY+ Temra
-0.144,5.265,CMC1+ Temra
6.85,9.217,XBP1+ Tex
9.889,5.691,GZMK+ Tex
9.897,5.67,GZMK+ Tex
10.898,10.666,Cycling T
6.728,1.618,GZMK+ Tem
5.516,0.698,GZMK+ Tem
8.678,5.29,CREM+ Trm
5.759,-1.628,MAIT
9.283,3.122,SELL+ Tpex
4.438,10.046,ZNF683+ Teff
10.035,8.765,Cycling T
-0.674,-0.314,Tn
5.14,6.902,ITGAE+ Trm
6.52,9.099,XBP1+ Tex
4.176,1.88,Tcm
-1.535,-0.765,Tn
2.519,7.214,GNLY+ Temra
7.057,6.744,ITGAE+ Tex
8.508,5.67,CREM+ Trm
5.008,1.141,Tcm
7.207,8.443,ITGAE+ Tex
5.649,6.144,ITGAE+ Trm
0.244,5.45,CMC1+ Temra
5.749,4.656,ITGAE+ Trm
7.603,4.197,GZMK+ Tem
1.695,6.803,CMC1+ Temra
-0.867,-0.65,Tn
8.474,5.846,GZMK+ Tex
4.227,8.792,ZNF683+ Teff
1.369,7.851,CMC1+ Temra
2.041,6.286,CMC1+ Temra
4.405,4.762,ITGAE+ Trm
-1.225,5.904,GNLY+ Temra
9.721,5.103,GZMK+ Tex
5.03,2.784,Tcm
1.474,6.726,CMC1+ Temra
5.686,2.334,GZMK+ Tem
1.399,6.734,CMC1+ Temra
7.532,1.207,GZMK+ Tem
3.08,1.31,Tcm
8.606,6.654,ITGAE+ Tex
2.144,7.186,CMC1+ Temra
5.077,5.808,ITGAE+ Trm
7.005,4.03,ITGB2+ Trm
2.582,8.392,GNLY+ Temra
5.695,6.464,ITGAE+ Tex
5.173,3.43,Early Tcm/Tem
5.163,2.805,MACF1+ T
2.719,6.831,CMC1+ Temra
4.936,1.882,Early Tcm/Tem
10.714,6.744,GZMK+ Tex
4.368,6.645,CREM+ Trm
10.148,6.31,GZMK+ Tex
10.997,6.601,GZMK+ Tex
1.482,5.386,CMC1+ Temra
9.653,5.094,GZMK+ Tex
8.564,4.788,GZMK+ Tex
3.271,3.116,Early Tcm/Tem
5.641,0.718,Tcm
6.658,9.229,XBP1+ Tex
2.0,7.078,CMC1+ Temra
7.83,1.613,GZMK+ Tem
11.153,11.416,Cycling T
6.98,3.532,CREM+ Trm
8.37,6.589,CREM+ Trm
2.592,-1.354,Tn
6.22,1.759,GZMK+ Tem
10.831,6.671,GZMK+ Tex
0.649,-0.616,Tn
5.988,2.915,ITGB2+ Trm
8.138,3.413,GZMK+ Tem
0.281,-0.376,Tn
9.811,5.803,GZMK+ Tex
7.901,7.53,ITGAE+ Tex
1.375,5.906,CMC1+ Temra
2.478,0.812,Tn
7.133,0.939,GZMK+ Tem
11.882,10.408,Cycling T
7.209,5.007,CREM+ Trm
0.982,6.047,CMC1+ Temra
3.419,6.996,CMC1+ Temra
1.344,-1.537,Tn
2.314,4.787,CMC1+ Temra
0.726,-0.739,Tn
7.024,5.234,CREM+ Trm
10.58,6.989,GZMK+ Tex
1.559,4.806,CMC1+ Temra
10.736,6.828,GZMK+ Tex
5.398,5.784,ITGAE+ Trm
6.771,4.005,CREM+ Trm
6.545,5.644,CREM+ Trm
4.386,1.173,Tcm
1.862,7.899,GNLY+ Temra
1.087,0.733,Tn
5.416,2.221,GZMK+ Tem
1.074,4.815,CMC1+ Temra
7.903,7.843,ITGAE+ Tex
7.21,6.017,CREM+ Trm
5.467,9.157,XBP1+ Tex
0.416,-0.537,Tn
3.753,5.044,ITGAE+ Trm
0.385,5.087,CMC1+ Temra
2.08,-0.095,Tn
10.44,9.445,Cycling T
4.504,4.371,Early Tcm/Tem
7.786,9.565,XBP1+ Tex
1.488,7.002,CMC1+ Temra
1.67,6.187,CMC1+ Temra
4.818,5.106,ITGAE+ Trm
1.268,6.06,CMC1+ Temra
0.38,6.246,GNLY+ Temra
10.838,6.91,GZMK+ Tex
-0.07,7.833,GNLY+ Temra
10.438,5.849,GZMK+ Tex
3.639,4.593,ITGAE+ Trm
6.661,9.932,XBP1+ Tex
4.979,6.172,ITGAE+ Trm
10.939,6.304,GZMK+ Tex
5.477,3.79,ITGAE+ Trm
1.277,4.233,CMC1+ Temra
9.47,7.459,ITGAE+ Tex
2.472,1.639,Tn
0.943,6.847,CMC1+ Temra
-0.321,7.456,CMC1+ Temra
6.052,8.099,XBP1+ Tex
1.668,-1.639,Tn
7.991,8.575,ITGAE+ Tex
8.534,8.171,ITGAE+ Tex
2.412,0.646,Tn
10.948,7.103,GZMK+ Tex
4.567,1.84,Tcm
0.085,4.88,ILTCK
4.547,1.607,ITGAE+ Trm
0.388,5.472,CMC1+ Temra
-2.09,-0.44,Tn
1.816,6.178,CMC1+ Temra
1.018,6.033,CMC1+ Temra
5.024,4.991,ITGAE+ Trm
10.184,5.338,GZMK+ Tex
8.163,8.02,ITGAE+ Tex
2.459,2.302,ITGAE+ Trm
11.354,11.612,Cycling T
0.727,7.62,GNLY+ Temra
4.899,3.51,ITGAE+ Trm
-0.434,1.133,Tn
8.973,4.275,ITGB2+ Trm
1.423,6.307,CMC1+ Temra
5.52,2.021,GZMK+ Tem
10.683,7.34,GZMK+ Tex
8.99,5.211,GZMK+ Tex
-0.247,-1.429,Tn
9.885,3.609,SELL+ Tpex
10.584,4.6,SELL+ Tpex
2.574,6.97,CMC1+ Temra
5.284,-1.789,MAIT
9.288,9.591,Cycling T
2.806,3.444,Early Tcm/Tem
1.166,5.337,CMC1+ Temra
7.862,1.545,GZMK+ Tem
1.328,6.761,CMC1+ Temra
4.79,8.217,ZNF683+ Teff
3.034,1.43,Tn
5.819,6.022,ITGAE+ Trm
1.703,-0.561,Tn
1.936,7.497,CMC1+ Temra
2.807,2.843,Early Tcm/Tem
6.073,-0.628,MAIT
3.613,3.492,Early Tcm/Tem
4.587,9.139,ZNF683+ Teff
7.076,3.434,ITGB2+ Trm
2.184,6.535,CMC1+ Temra
11.357,9.025,Cycling T
5.334,6.606,ITGAE+ Trm
6.763,5.43,ITGB2+ Trm
10.558,6.119,GZMK+ Tex
6.655,5.29,CREM+ Trm
5.48,2.936,ITGAE+ Trm
-0.756,-0.779,Tn
7.01,8.988,XBP1+ Tex
3.755,4.656,Early Tcm/Tem
8.637,4.684,GZMK+ Tex
5.273,8.571,ZNF683+ Teff
2.532,-0.498,Tn
10.408,8.307,GZMK+ Tex
0.063,4.854,CMC1+ Temra
6.541,8.456,CMC1+ Temra
5.953,4.506,ITGAE+ Trm
7.899,5.993,CREM+ Trm
0.394,5.646,CMC1+ Temra
5.435,4.816,ITGAE+ Trm
4.76,5.889,CMC1+ Temra
6.088,4.509,ITGB2+ Trm
5.956,5.034,CREM+ Trm
0.762,5.453,CMC1+ Temra
2.311,6.664,CMC1+ Temra
4.847,3.514,ITGAE+ Trm
0.803,7.732,GNLY+ Temra
1.152,4.636,CMC1+ Temra
6.973,2.851,GZMK+ Tem
6.288,7.915,XBP1+ Tex
6.062,5.302,ITGAE+ Trm
6.265,3.617,ITGB2+ Trm
6.472,5.812,CREM+ Trm
6.876,9.222,ZNF683+ Teff
5.951,-0.723,MAIT
1.718,3.803,Early Tcm/Tem
0.899,6.33,CMC1+ Temra
0.16,-0.775,Tn
6.541,9.29,XBP1+ Tex
3.639,3.412,Early Tcm/Tem
8.327,7.328,ITGAE+ Tex
7.006,9.196,XBP1+ Tex
7.257,2.333,GZMK+ Tem
5.55,6.301,ITGAE+ Trm
6.13,6.401,Tcm
4.585,4.076,Early Tcm/Tem
1.893,5.144,CMC1+ Temra
2.695,4.764,CMC1+ Temra
10.943,10.401,Cycling T
7.169,7.645,ITGAE+ Tex
-0.233,5.958,CMC1+ Temra
0.887,5.307,CMC1+ Temra
4.074,4.9,Early Tcm/Tem
10.48,7.197,GZMK+ Tex
